Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.440749,9.208683,45.479476,9.200783,4.349893,2020,04,12,07,48,16,31,0,25,74,13,16,17,992,642
45.487482,9.149637,45.462510,9.170001,3.198531,2020,04,12,07,48,16,34,0,20,50,10,12,18,992,642
45.452503,9.164335,45.468231,9.180562,2.158659,2020,04,12,07,48,16,24,0,16,35,7,20,11,992,642
45.480903,9.208511,45.479193,9.177169,2.450853,2020,04,12,07,48,16,29,0,15,41,10,11,15,991,642
45.500526,9.162649,45.460574,9.193654,5.057299,2020,04,12,07,48,16,32,0,34,82,20,22,22,991,642
45.493285,9.194140,45.454060,9.205581,4.451705,2020,04,12,07,48,16,24,0,24,71,15,16,20,991,642
45.447213,9.172479,45.467296,9.178003,2.274202,2020,04,12,07,48,16,21,0,17,38,11,15,15,991,642
45.447325,9.191281,45.474654,9.198939,3.096834,2020,04,12,07,58,25,33,0,21,47,10,17,15,991,642
45.489894,9.201723,45.471765,9.161011,3.759926,2020,04,12,07,58,25,39,0,22,60,12,14,17,992,642
45.464244,9.151243,45.465857,9.196603,3.541815,2020,04,12,07,58,25,19,0,25,52,14,2,25,990,642
45.494338,9.180093,45.474665,9.190530,2.333846,2020,04,12,07,58,25,25,0,13,37,0,5,10,992,641
45.488531,9.192794,45.461814,9.179394,3.149020,2020,04,12,07,58,25,28,0,22,49,13,17,24,993,641
45.487857,9.165853,45.466375,9.175025,2.493322,2020,04,12,07,58,25,23,0,14,43,0,14,18,992,641
45.456294,9.164946,45.470584,9.190738,2.563245,2020,04,12,07,58,25,30,0,18,39,0,3,23,993,641
45.474661,9.146739,45.439283,9.185280,4.950697,2020,04,12,07,58,25,38,0,27,77,14,14,18,992,642
45.482091,9.202904,45.468123,9.168567,3.095074,2020,04,12,07,58,25,26,0,20,50,13,16,20,991,642
45.454628,9.185310,45.500639,9.155971,5.604027,2020,04,12,07,58,25,35,0,38,103,19,30,30,991,642
45.478646,9.202347,45.452230,9.171988,3.772511,2020,04,12,08,08,16,29,0,25,59,15,17,18,991,642
45.475730,9.160289,45.492211,9.195047,3.271088,2020,04,12,08,08,16,22,0,19,53,13,19,26,992,644
45.451800,9.205695,45.450532,9.177838,2.177453,2020,04,12,08,08,16,18,0,12,33,8,10,18,991,644
45.462457,9.198031,45.454608,9.153543,3.577747,2020,04,12,08,08,16,35,0,22,56,14,16,22,988,644
45.464565,9.170289,45.441040,9.171806,2.618410,2020,04,12,08,08,16,26,0,19,42,12,18,30,988,644
45.461643,9.194523,45.444417,9.202624,2.016886,2020,04,12,08,08,16,31,0,14,36,10,14,15,988,644
45.461909,9.207045,45.487183,9.201717,2.840744,2020,04,12,08,08,16,21,0,18,46,9,13,17,988,644
45.441666,9.156487,45.473926,9.200736,4.977582,2020,04,12,08,08,16,44,0,30,76,16,21,23,987,644
45.482677,9.207753,45.469905,9.188780,2.050593,2020,04,12,08,08,16,18,0,16,35,14,17,19,989,644
45.465497,9.187215,45.505611,9.204214,4.652945,2020,04,12,08,08,16,33,0,28,70,13,23,28,991,645
45.477457,9.221916,45.469010,9.174456,3.817827,2020,04,12,08,18,16,25,0,27,64,17,17,21,991,645
45.451007,9.226466,45.463449,9.168557,4.723620,2020,04,12,08,18,16,36,0,27,71,16,19,20,990,645
45.471427,9.165175,45.451865,9.184744,2.657080,2020,04,12,08,18,16,28,0,16,44,9,14,22,990,645
45.467958,9.226317,45.454215,9.190572,3.179012,2020,04,12,08,18,16,41,0,20,50,11,14,15,990,646
45.478600,9.185933,45.468121,9.155720,2.628125,2020,04,12,08,18,16,22,0,16,40,11,12,10,992,646
45.440449,9.228206,45.468918,9.171778,5.421306,2020,04,12,08,18,16,36,0,29,80,18,21,23,992,646
45.494669,9.167917,45.462237,9.187369,3.912017,2020,04,12,08,18,16,33,0,28,68,20,22,22,992,646
45.458856,9.215329,45.467520,9.186616,2.437611,2020,04,12,08,18,16,29,0,16,37,14,19,19,993,646
45.502494,9.164619,45.458551,9.184825,5.133666,2020,04,12,08,18,16,37,0,33,84,18,21,22,992,646
45.477874,9.219448,45.451987,9.185888,3.890260,2020,04,12,08,18,16,36,0,22,62,12,13,14,993,646
45.443304,9.189187,45.475479,9.203567,3.749191,2020,04,12,08,28,17,40,0,21,60,12,15,26,993,646
45.483030,9.225057,45.470519,9.186228,3.331655,2020,04,12,08,28,17,24,0,21,57,19,21,33,993,647
45.486335,9.197427,45.454781,9.206705,3.582287,2020,04,12,08,28,17,31,0,19,58,11,4,2,993,647
45.453149,9.164830,45.467706,9.204373,3.482854,2020,04,12,08,28,17,35,0,20,52,0,11,5,993,647
45.453723,9.189613,45.472986,9.193917,2.167985,2020,04,12,08,28,17,19,0,15,35,9,6,4,993,647
45.469576,9.165938,45.491993,9.218178,4.774853,2020,04,12,08,28,17,21,0,30,76,0,19,30,993,647
45.465941,9.196833,45.451425,9.164663,2.983289,2020,04,12,08,28,17,35,0,21,44,17,20,27,992,647
45.468181,9.199409,45.478992,9.155900,3.599088,2020,04,12,08,28,17,32,0,23,64,15,18,23,993,647
45.481859,9.203200,45.458050,9.196152,2.703755,2020,04,12,08,28,17,20,0,17,42,14,16,19,993,647
45.459492,9.185241,45.491625,9.184606,3.573198,2020,04,12,08,28,17,26,0,24,54,15,18,20,992,648
45.470251,9.229049,45.484398,9.187461,3.603830,2020,04,12,08,38,16,31,0,17,53,11,12,17,993,648
45.504964,9.218783,45.468451,9.223399,4.075780,2020,04,12,08,38,16,29,0,19,60,12,12,29,994,648
45.468987,9.197638,45.452166,9.215201,2.318232,2020,04,12,08,38,16,30,0,16,40,11,12,17,994,648
45.499609,9.183821,45.472829,9.190829,3.027355,2020,04,12,08,38,16,20,0,17,48,12,12,31,992,648
45.466536,9.187700,45.441533,9.173542,2.991364,2020,04,12,08,38,16,34,0,22,46,16,24,24,993,648
45.450901,9.179858,45.468057,9.164702,2.244098,2020,04,12,08,38,16,17,0,13,36,7,14,27,992,648
45.442453,9.206793,45.497614,9.166305,6.898171,2020,04,12,08,38,16,49,0,42,119,22,28,29,992,648
45.449225,9.174700,45.503712,9.160236,6.162448,2020,04,12,08,38,16,35,0,40,106,19,22,29,992,648
45.457860,9.190890,45.443909,9.169526,2.276670,2020,04,12,08,38,16,32,0,16,39,11,18,17,991,649
45.490930,9.153561,45.490145,9.184994,2.451659,2020,04,12,08,38,16,22,0,16,48,8,10,15,992,649
45.439232,9.209161,45.470361,9.224843,3.670983,2020,04,12,08,48,16,51,0,23,65,11,16,17,992,649
45.470091,9.221505,45.442752,9.170090,5.032006,2020,04,12,08,48,16,45,0,28,82,15,21,18,991,649
45.491784,9.215452,45.476378,9.181712,3.138858,2020,04,12,08,48,16,27,0,21,51,13,17,15,992,648
45.501069,9.154037,45.472988,9.150254,3.136209,2020,04,12,08,48,16,32,0,23,62,12,13,19,992,648
45.470422,9.170593,45.442269,9.156898,3.307538,2020,04,12,08,48,16,33,0,20,55,11,14,26,992,648
45.441859,9.151757,45.499961,9.146053,6.475629,2020,04,12,08,48,16,52,0,33,105,17,18,23,991,648
45.467195,9.180303,45.438338,9.212314,4.065620,2020,04,12,08,48,16,39,0,27,65,16,23,30,991,646
45.462645,9.225310,45.462563,9.195450,2.328666,2020,04,12,08,48,16,14,0,12,36,11,22,22,991,646
45.504164,9.215933,45.454082,9.169222,6.653672,2020,04,12,08,48,16,46,0,36,100,26,45,26,990,646
45.496357,9.215504,45.455683,9.188165,4.999669,2020,04,12,08,48,16,31,0,29,76,17,22,18,990,646
45.450593,9.161194,45.477695,9.175746,3.220054,2020,04,12,08,58,23,38,0,20,49,12,26,13,990,648
45.500641,9.188772,45.452415,9.172837,5.504274,2020,04,12,08,58,23,39,0,32,87,18,20,26,989,648
45.504935,9.222383,45.476183,9.191330,4.009870,2020,04,12,08,58,23,32,0,21,59,13,15,22,989,648
45.445635,9.200279,45.492786,9.150529,6.521892,2020,04,12,08,58,23,49,0,36,99,0,6,6,989,648
45.495171,9.204964,45.453562,9.171713,5.303370,2020,04,12,08,58,23,31,0,31,87,20,32,23,987,647
45.503691,9.150961,45.492371,9.196323,3.752731,2020,04,12,08,58,23,32,0,23,58,11,22,16,987,647
45.448162,9.228696,45.458819,9.200586,2.492244,2020,04,12,08,58,23,27,0,16,39,10,20,20,986,647
45.441285,9.217749,45.448118,9.154705,4.976421,2020,04,12,08,58,23,31,0,26,84,14,23,20,987,647
45.489377,9.182637,45.440886,9.176011,5.416396,2020,04,12,08,58,23,42,0,32,81,18,26,26,987,647
45.460827,9.191726,45.494341,9.184170,3.772685,2020,04,12,08,58,23,25,0,25,59,13,15,16,989,647
45.491285,9.193673,45.443362,9.150173,6.316611,2020,04,12,09,08,16,45,0,37,100,20,20,26,990,647
45.477715,9.176907,45.447791,9.182320,3.353909,2020,04,12,09,08,16,41,0,22,56,16,16,26,988,648
45.466761,9.202586,45.497341,9.213678,3.508410,2020,04,12,09,08,16,26,0,20,59,11,13,19,988,648
45.480925,9.166981,45.449659,9.224257,5.659968,2020,04,12,09,08,16,50,0,31,89,19,24,21,988,648
45.455417,9.177243,45.505847,9.178671,5.608395,2020,04,12,09,08,16,37,0,33,86,19,21,41,987,648
45.452394,9.201022,45.457878,9.228951,2.262080,2020,04,12,09,08,16,37,0,13,40,8,12,17,987,649
45.459744,9.180334,45.494874,9.167070,4.040664,2020,04,12,09,08,16,42,0,25,64,14,19,26,990,649
45.457270,9.172923,45.503454,9.211086,5.934815,2020,04,12,09,08,16,40,0,35,89,19,21,39,990,649
45.504259,9.161228,45.481036,9.201943,4.091279,2020,04,12,09,08,16,22,0,24,68,15,17,16,991,649
45.447093,9.197864,45.466677,9.178721,2.640227,2020,04,12,09,08,16,36,0,19,42,13,16,17,991,647
45.453890,9.200377,45.468808,9.163901,3.292945,2020,04,12,09,18,17,30,0,19,50,12,12,18,989,647
45.479660,9.191587,45.464097,9.165767,2.654738,2020,04,12,09,18,17,31,0,18,43,11,13,12,988,647
45.452959,9.196425,45.474347,9.176655,2.834157,2020,04,12,09,18,17,38,0,21,43,14,17,17,988,647
45.458946,9.206376,45.452595,9.169602,2.953840,2020,04,12,09,18,17,24,0,17,47,10,15,19,987,645
45.474458,9.190067,45.456995,9.201607,2.140103,2020,04,12,09,18,17,23,0,17,36,12,10,17,986,645
45.458112,9.203313,45.459782,9.172189,2.434472,2020,04,12,09,18,17,32,0,16,40,9,9,13,987,645
45.453504,9.187090,45.437893,9.154262,3.093707,2020,04,12,09,18,17,28,0,17,49,10,17,18,986,645
45.441834,9.175412,45.448021,9.224198,3.867471,2020,04,12,09,18,17,34,0,21,63,11,13,15,988,644
45.444019,9.171140,45.458607,9.224436,4.462386,2020,04,12,09,18,17,33,0,24,74,12,14,16,989,644
45.506291,9.221842,45.460692,9.165760,6.694798,2020,04,12,09,18,17,32,0,36,102,20,21,35,992,644
45.459480,9.174900,45.474698,9.204891,2.886618,2020,04,12,09,28,16,25,0,19,45,11,17,29,993,644
45.457619,9.198598,45.495160,9.189317,4.236424,2020,04,12,09,28,16,28,0,25,66,14,18,16,992,643
45.456735,9.222005,45.485307,9.172482,5.000394,2020,04,12,09,28,16,46,0,27,82,16,19,25,992,643
45.485410,9.202904,45.501530,9.189861,2.060608,2020,04,12,09,28,16,22,0,13,35,0,6,8,992,643
45.439757,9.156886,45.481062,9.184209,5.062946,2020,04,12,09,28,16,39,0,32,81,17,19,20,992,643
45.493342,9.185988,45.464958,9.170531,3.378248,2020,04,12,09,28,16,39,0,20,53,11,15,18,991,643
45.498652,9.203179,45.466853,9.162050,4.773027,2020,04,12,09,28,16,42,0,29,77,17,17,20,992,643
45.474121,9.200640,45.458054,9.168103,3.103096,2020,04,12,09,28,16,32,0,21,48,11,18,23,992,643
45.472014,9.177803,45.460192,9.202122,2.307433,2020,04,12,09,28,16,32,0,19,37,8,18,24,991,643
45.476101,9.178085,45.454406,9.161808,2.725828,2020,04,12,09,28,16,30,0,17,45,10,15,21,991,643
45.489487,9.229107,45.505556,9.183110,4.005455,2020,04,12,09,38,16,42,0,22,65,13,14,29,990,645
45.468278,9.168878,45.485103,9.192116,2.604283,2020,04,12,09,38,16,24,0,19,45,12,16,28,991,645
45.476415,9.229750,45.499128,9.180851,4.572422,2020,04,12,09,38,16,36,0,27,72,14,18,15,992,645
45.445034,9.161439,45.457996,9.202656,3.523231,2020,04,12,09,38,16,38,0,22,55,11,15,19,992,645
45.437783,9.181995,45.461707,9.210058,3.444979,2020,04,12,09,38,16,36,0,22,64,12,23,17,993,646
45.480840,9.160176,45.478759,9.199401,3.066791,2020,04,12,09,38,16,20,0,17,47,10,22,19,993,646
45.456674,9.187323,45.498399,9.178389,4.691381,2020,04,12,09,38,16,30,0,30,72,17,22,28,993,646
45.474435,9.175225,45.450955,9.165791,2.712415,2020,04,12,09,38,16,32,0,20,47,13,19,26,991,646
45.472195,9.192512,45.445118,9.216410,3.540911,2020,04,12,09,38,16,19,0,25,58,15,15,29,992,644
45.466194,9.184127,45.492207,9.206155,3.363801,2020,04,12,09,38,16,26,0,23,53,16,22,28,992,644
45.461780,9.184672,45.469015,9.160664,2.037701,2020,04,12,09,48,16,16,0,12,33,7,10,21,991,644
45.465792,9.174233,45.488881,9.179653,2.601801,2020,04,12,09,48,16,33,0,17,41,11,17,33,990,644
45.486123,9.157969,45.458024,9.165728,3.182351,2020,04,12,09,48,16,28,0,17,54,9,12,13,990,645
45.501136,9.229697,45.452713,9.170532,7.089937,2020,04,12,09,48,16,42,0,40,108,26,34,29,990,645
45.452227,9.186982,45.480709,9.175915,3.282384,2020,04,12,09,48,16,35,0,23,52,14,22,24,990,645
45.503508,9.190925,45.479833,9.159845,3.577472,2020,04,12,09,48,16,27,0,23,62,13,18,27,990,645
45.499428,9.151412,45.472186,9.201365,4.933386,2020,04,12,09,48,16,42,0,26,78,15,16,17,990,645
45.482292,9.203994,45.472997,9.173245,2.610626,2020,04,12,09,48,16,25,0,19,42,12,13,17,990,645
45.466288,9.197671,45.472622,9.168481,2.382589,2020,04,12,09,48,16,19,0,15,38,15,17,25,989,645
45.463130,9.212518,45.480200,9.191062,2.530083,2020,04,12,09,48,16,25,0,15,41,10,13,11,990,645
45.473736,9.186371,45.470884,9.156294,2.366510,2020,04,12,09,58,21,23,0,17,41,10,13,16,990,645
45.472098,9.180863,45.460929,9.151423,2.610107,2020,04,12,09,58,21,29,0,18,42,12,15,23,990,645
45.458865,9.166173,45.476341,9.216143,4.354223,2020,04,12,09,58,21,41,0,28,68,0,3,36,990,645
45.457807,9.197619,45.487634,9.150953,4.923252,2020,04,12,09,58,21,50,0,30,77,0,2,10,990,645
45.489079,9.215858,45.472566,9.198391,2.285932,2020,04,12,09,58,21,19,0,15,34,8,10,16,987,643
45.491403,9.208731,45.454233,9.164999,5.357989,2020,04,12,09,58,21,39,0,31,83,20,26,22,987,643
