Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.452279,9.198451,45.475743,9.197541,2.609917,2020,06,07,00,16,02,26,0,16,0,6,10,10,936,789
45.479163,9.196458,45.461027,9.161167,3.411588,2020,06,07,00,16,02,42,0,22,55,15,17,18,936,789
45.449428,9.148531,45.474607,9.162276,2.997835,2020,06,07,00,16,02,36,0,16,49,10,24,14,936,785
45.491360,9.192853,45.455746,9.194476,3.961927,2020,06,07,00,16,02,22,0,28,63,18,21,27,936,785
45.505428,9.150581,45.451225,9.177165,6.373229,2020,06,07,00,16,02,61,0,37,104,19,34,30,936,785
45.492026,9.211223,45.479337,9.177509,2.982894,2020,06,07,00,16,02,34,0,17,50,11,16,13,936,785
45.497289,9.228838,45.443112,9.195588,6.558164,2020,06,07,00,16,02,60,0,32,0,20,20,22,936,785
45.441856,9.173876,45.500481,9.197436,6.772406,2020,06,07,00,16,02,49,0,41,103,25,25,24,936,785
45.457980,9.188858,45.504974,9.187091,5.227058,2020,06,07,00,16,02,38,0,36,82,19,22,32,936,785
45.474762,9.180939,45.457860,9.167097,2.167252,2020,06,07,00,16,02,18,0,14,34,11,12,23,936,785
45.456389,9.198978,45.503209,9.213507,5.327699,2020,06,07,00,26,01,46,0,30,84,18,20,21,936,781
45.480703,9.172418,45.464347,9.160882,2.028900,2020,06,07,00,26,01,28,0,12,30,6,8,9,936,781
45.471434,9.174508,45.452011,9.197674,2.815666,2020,06,07,00,26,01,29,0,0,0,9,9,11,936,781
45.479218,9.189282,45.459071,9.190543,2.242293,2020,06,07,00,26,01,24,0,0,34,13,14,18,936,781
45.438390,9.199917,45.466530,9.215544,3.357912,2020,06,07,00,26,01,36,0,17,55,9,11,13,936,785
45.468211,9.224598,45.453007,9.204259,2.318172,2020,06,07,00,26,01,29,0,0,40,0,3,8,936,785
45.464006,9.164174,45.454554,9.191495,2.375858,2020,06,07,00,26,01,30,0,14,0,9,9,11,936,785
45.455036,9.169079,45.466069,9.196604,2.472438,2020,06,07,00,26,01,31,0,19,37,0,13,20,936,785
45.502944,9.211204,45.444305,9.229411,6.672801,2020,06,07,00,26,01,64,0,34,104,17,20,19,936,786
45.477856,9.211346,45.459034,9.209902,2.095837,2020,06,07,00,26,01,20,0,0,0,7,12,14,936,786
45.465362,9.173280,45.483373,9.200764,2.933019,2020,06,07,00,36,00,24,0,19,46,10,13,24,936,786
45.465675,9.186369,45.448968,9.161459,2.687996,2020,06,07,00,36,00,25,0,20,40,14,14,27,936,786
45.451103,9.163383,45.455726,9.216685,4.189120,2020,06,07,00,36,00,44,0,23,70,13,15,12,936,786
45.481889,9.193617,45.458162,9.195264,2.641319,2020,06,07,00,36,00,28,0,21,0,15,21,17,936,786
45.470466,9.198659,45.490295,9.159282,3.779569,2020,06,07,00,36,00,45,0,21,0,12,12,24,936,786
45.463276,9.163001,45.485257,9.147309,2.733196,2020,06,07,00,36,00,38,0,15,0,9,9,11,936,786
45.474113,9.186484,45.446932,9.157252,3.785664,2020,06,07,00,36,00,34,0,26,66,15,15,35,936,791
45.477006,9.193535,45.457609,9.224945,3.263544,2020,06,07,00,36,00,33,0,18,54,12,20,12,936,791
45.461002,9.185331,45.495675,9.197903,3.977923,2020,06,07,00,36,00,37,0,27,61,17,20,34,936,791
45.474199,9.202004,45.499418,9.187539,3.022309,2020,06,07,00,36,00,28,0,20,47,13,13,12,936,791
45.456689,9.209780,45.454602,9.183613,2.054050,2020,06,07,00,46,06,23,0,12,34,7,9,15,936,789
45.487431,9.218139,45.455897,9.186292,4.296524,2020,06,07,00,46,06,29,0,24,63,18,19,19,936,789
45.496288,9.177338,45.479008,9.197786,2.496448,2020,06,07,00,46,06,25,0,16,44,10,11,15,936,789
45.477107,9.200372,45.451496,9.186585,3.043882,2020,06,07,00,46,06,24,0,20,47,13,12,12,936,789
45.478066,9.172621,45.453452,9.203152,3.627479,2020,06,07,00,46,06,39,0,25,56,13,15,13,936,787
45.459791,9.147502,45.450343,9.217276,5.542558,2020,06,07,00,46,06,39,0,0,0,15,21,14,936,787
45.462570,9.178433,45.504505,9.211490,5.327484,2020,06,07,00,46,06,65,0,31,80,17,17,31,936,787
45.494749,9.208119,45.481794,9.153640,4.484292,2020,06,07,00,46,06,53,0,24,73,12,14,14,936,787
45.456329,9.187500,45.493921,9.164022,4.563104,2020,06,07,00,46,06,49,0,0,70,16,19,26,936,790
45.451425,9.199453,45.448635,9.167494,2.512124,2020,06,07,00,46,06,29,0,16,0,9,9,14,936,790
45.491493,9.178893,45.467458,9.192671,2.880238,2020,06,07,00,56,01,28,0,19,42,10,19,20,936,790
45.500602,9.215661,45.471430,9.163444,5.204795,2020,06,07,00,56,01,47,0,27,81,16,18,20,936,790
45.501993,9.156445,45.452748,9.167232,5.539741,2020,06,07,00,56,01,69,0,33,100,18,24,27,936,790
45.458939,9.151672,45.481327,9.189735,3.873694,2020,06,07,00,56,01,41,0,23,63,14,22,20,936,790
45.490526,9.155295,45.457051,9.183543,4.324906,2020,06,07,00,56,01,41,0,23,67,14,18,19,936,790
45.482652,9.181454,45.467414,9.201931,2.328019,2020,06,07,00,56,01,35,0,14,0,0,6,12,936,790
45.463447,9.195173,45.472978,9.160303,2.918303,2020,06,07,00,56,01,27,0,0,0,0,3,0,936,792
45.500987,9.221608,45.463716,9.166871,5.948356,2020,06,07,00,56,01,41,0,34,91,23,26,27,936,792
45.477429,9.226690,45.457732,9.194309,3.342500,2020,06,07,00,56,01,29,0,20,53,13,14,23,936,792
45.462747,9.165629,45.466448,9.203350,2.970234,2020,06,07,00,56,01,34,0,0,45,10,11,10,936,792
45.439368,9.157759,45.464375,9.206320,4.698780,2020,06,07,07,06,13,40,0,27,72,14,15,18,936,872
45.451224,9.200501,45.481746,9.203667,3.402697,2020,06,07,07,06,13,21,0,17,53,10,17,18,936,872
45.446980,9.159163,45.478128,9.202529,4.840670,2020,06,07,07,06,13,42,0,31,75,14,19,24,936,872
45.438899,9.177406,45.469764,9.202122,3.936244,2020,06,07,07,06,13,40,0,21,61,12,18,27,936,872
45.453997,9.152843,45.478893,9.195673,4.337936,2020,06,07,07,06,13,39,0,0,0,15,24,17,936,872
45.487694,9.217624,45.458321,9.198295,3.596934,2020,06,07,07,06,13,30,0,20,0,11,15,11,936,872
45.437282,9.200277,45.474072,9.220530,4.385064,2020,06,07,07,06,13,50,0,24,72,11,12,12,936,873
45.453267,9.174689,45.477244,9.192556,3.008124,2020,06,07,07,06,13,30,0,23,49,11,16,18,936,873
45.474849,9.202207,45.463314,9.177390,2.321589,2020,06,07,07,06,13,24,0,0,0,13,16,27,936,873
45.448973,9.200205,45.472965,9.160949,4.060681,2020,06,07,07,06,13,37,0,23,0,12,14,19,936,873
45.474542,9.216952,45.443058,9.166440,5.270131,2020,06,07,07,15,01,32,0,29,86,15,24,22,936,871
45.483629,9.189756,45.445758,9.202590,4.328164,2020,06,07,07,15,01,34,0,25,0,12,19,30,936,871
45.500130,9.156770,45.452709,9.169459,5.364730,2020,06,07,07,15,01,31,0,36,0,18,20,39,936,871
45.469420,9.205031,45.491636,9.225310,2.932794,2020,06,07,07,15,01,25,0,16,44,10,11,13,936,871
45.471173,9.203558,45.497815,9.208232,2.984637,2020,06,07,07,15,01,32,0,18,50,9,10,29,936,868
45.492256,9.183467,45.443108,9.211412,5.883193,2020,06,07,07,15,01,35,0,32,91,17,20,23,936,868
45.496084,9.157522,45.478423,9.151326,2.022244,2020,06,07,07,15,01,24,0,12,36,7,16,9,936,868
45.457869,9.195612,45.470762,9.177113,2.033775,2020,06,07,07,15,01,18,0,17,35,9,9,22,936,868
45.475825,9.210502,45.455771,9.161988,4.391402,2020,06,07,07,15,01,37,0,26,0,15,16,17,936,870
45.474503,9.160688,45.451971,9.199667,3.939139,2020,06,07,07,15,01,34,0,0,0,11,15,9,936,870
45.446495,9.207573,45.462161,9.227637,2.341626,2020,06,07,07,25,01,24,0,13,40,6,10,8,936,870
45.459672,9.157340,45.490860,9.219078,5.932634,2020,06,07,07,25,01,34,0,33,93,17,16,34,936,870
45.500918,9.190685,45.456619,9.172924,5.116524,2020,06,07,07,25,01,36,0,30,81,17,18,18,936,868
45.505452,9.214868,45.468664,9.151032,6.441548,2020,06,07,07,25,01,51,0,34,101,20,36,21,936,868
45.452426,9.147707,45.493230,9.197710,5.982044,2020,06,07,07,25,01,45,0,34,95,17,34,21,936,868
45.464357,9.203181,45.501667,9.170700,4.860206,2020,06,07,07,25,01,48,0,0,80,14,14,28,936,868
45.486086,9.185916,45.500440,9.227064,3.582376,2020,06,07,07,25,01,31,0,23,61,0,6,7,936,861
45.488635,9.146524,45.452179,9.174181,4.591490,2020,06,07,07,25,01,53,0,29,79,0,0,7,936,861
45.501530,9.172924,45.484084,9.192228,2.454949,2020,06,07,07,25,01,31,0,19,42,9,18,9,936,861
45.465557,9.162707,45.494583,9.187234,3.751318,2020,06,07,07,25,01,31,0,23,60,13,15,12,936,861
45.454623,9.206747,45.478889,9.150868,5.125145,2020,06,07,07,35,01,42,0,30,80,18,21,31,936,862
45.471205,9.187749,45.444487,9.214193,3.616494,2020,06,07,07,35,01,25,0,25,55,14,17,13,936,862
45.479985,9.184523,45.491781,9.217022,2.852791,2020,06,07,07,35,01,29,0,17,47,9,19,28,936,862
45.479465,9.174109,45.500627,9.199843,3.091962,2020,06,07,07,35,01,27,0,0,49,11,12,20,936,862
45.468977,9.196830,45.443785,9.192348,2.822816,2020,06,07,07,35,01,40,0,22,45,14,15,16,936,860
45.471610,9.188147,45.505912,9.207319,4.096358,2020,06,07,07,35,01,39,0,24,64,14,16,21,936,860
45.474888,9.170122,45.449820,9.177524,2.846447,2020,06,07,07,35,01,28,0,0,0,9,11,8,936,860
45.471922,9.186524,45.446438,9.197705,2.964698,2020,06,07,07,35,01,34,0,0,45,14,17,18,936,860
45.454962,9.189089,45.438632,9.168822,2.407560,2020,06,07,07,35,01,31,0,16,42,7,14,15,936,860
45.464807,9.198083,45.464697,9.164155,2.645821,2020,06,07,07,35,01,18,0,19,40,10,16,12,936,859
45.503005,9.223698,45.466495,9.221520,4.063080,2020,06,07,07,45,09,37,0,21,60,11,21,15,936,859
45.448596,9.174452,45.487236,9.159503,4.451696,2020,06,07,07,45,09,39,0,28,0,15,17,18,936,859
45.488945,9.220498,45.458221,9.217157,3.426106,2020,06,07,07,45,09,28,0,0,53,10,15,14,936,859
45.466782,9.199052,45.484190,9.183362,2.289759,2020,06,07,07,45,09,18,0,14,38,8,14,11,936,859
45.483614,9.195196,45.462312,9.203034,2.446133,2020,06,07,07,45,09,27,0,15,0,10,12,26,936,860
45.453093,9.212776,45.497891,9.214990,4.984061,2020,06,07,07,45,09,44,0,24,77,13,16,20,936,860
45.441558,9.180440,45.479979,9.206519,4.731454,2020,06,07,07,45,09,47,0,25,73,16,20,21,936,860
45.452969,9.166505,45.471543,9.212820,4.160671,2020,06,07,07,45,09,39,0,25,64,17,17,30,936,866
45.446209,9.186889,45.478676,9.188919,3.613462,2020,06,07,07,45,09,44,0,23,53,12,18,22,936,866
45.490124,9.201339,45.475226,9.150580,4.289792,2020,06,07,07,45,09,35,0,25,0,12,15,17,936,866
45.458794,9.165947,45.477590,9.145938,2.608097,2020,06,07,07,55,01,26,0,14,39,6,12,15,936,866
45.464500,9.172572,45.500661,9.227572,5.877966,2020,06,07,07,55,01,37,0,35,91,19,17,32,936,868
45.451372,9.200616,45.452219,9.147583,4.137672,2020,06,07,07,55,01,38,0,23,64,13,19,19,936,868
45.469665,9.165605,45.441325,9.202790,4.282640,2020,06,07,07,55,01,39,0,24,71,11,12,18,936,868
45.452721,9.186963,45.500614,9.148015,6.130160,2020,06,07,07,55,01,40,0,34,94,17,19,16,936,868
45.463270,9.198734,45.501497,9.167839,4.885410,2020,06,07,07,55,01,39,0,27,0,12,15,24,936,870
45.478549,9.190061,45.493838,9.213487,2.494926,2020,06,07,07,55,01,25,0,15,0,0,0,18,936,870
45.459605,9.172653,45.499316,9.148888,4.788419,2020,06,07,07,55,01,41,0,28,79,14,5,0,936,870
45.479805,9.164397,45.470193,9.208140,3.574106,2020,06,07,07,55,01,36,0,23,57,14,12,18,936,870
45.477476,9.168507,45.483014,9.224058,4.374376,2020,06,07,07,55,01,35,0,27,72,14,15,15,936,871
45.469240,9.183426,45.506387,9.148283,4.956238,2020,06,07,08,05,01,42,0,27,78,13,13,15,936,871
45.481978,9.177459,45.445825,9.167863,4.088898,2020,06,07,08,05,01,30,0,25,68,15,18,25,936,871
45.479278,9.189758,45.472466,9.213954,2.032868,2020,06,07,08,05,01,17,0,11,31,9,10,28,936,871
45.455639,9.188676,45.502718,9.146222,6.193300,2020,06,07,08,05,01,46,0,36,95,20,23,24,936,870
45.499726,9.192650,45.467874,9.198523,3.571081,2020,06,07,08,05,01,34,0,0,0,13,16,14,936,870
45.463498,9.226639,45.453263,9.205338,2.013703,2020,06,07,08,05,01,27,0,12,35,8,11,18,936,870
45.505408,9.155554,45.503367,9.209693,4.225029,2020,06,07,08,05,01,44,0,31,77,16,31,22,936,870
45.481108,9.206756,45.457385,9.197285,2.739184,2020,06,07,08,05,01,22,0,0,44,11,11,18,936,870
45.478031,9.216336,45.454656,9.175542,4.107882,2020,06,07,08,05,01,37,0,24,66,13,17,13,936,869
45.504829,9.212340,45.476814,9.163563,4.915105,2020,06,07,08,05,01,47,0,26,0,13,18,24,936,869
45.469779,9.195497,45.439750,9.227338,4.161252,2020,06,07,08,15,01,21,0,28,69,17,19,24,936,869
45.475812,9.193097,45.440800,9.220378,4.436469,2020,06,07,08,15,01,20,0,26,0,13,17,14,936,869
45.473857,9.195821,45.437155,9.226216,4.719497,2020,06,07,08,15,01,24,0,27,0,12,12,16,936,865
45.459382,9.195572,45.476783,9.173513,2.588878,2020,06,07,08,15,01,27,0,19,42,11,18,20,936,865
45.473745,9.173358,45.494331,9.172088,2.291089,2020,06,07,08,15,01,29,0,19,46,10,18,19,936,865
45.450595,9.198359,45.495765,9.152926,6.146040,2020,06,07,08,15,01,46,0,35,95,18,23,33,936,865
45.443678,9.153368,45.450386,9.222275,5.426735,2020,06,07,08,15,01,41,0,27,0,13,15,21,936,861
45.456740,9.196557,45.476997,9.154836,3.956981,2020,06,07,08,15,01,40,0,31,70,15,26,29,936,861
45.496534,9.215726,45.467728,9.149410,6.081660,2020,06,07,08,15,01,29,0,33,96,15,18,20,936,861
45.483165,9.206285,45.478259,9.161977,3.497081,2020,06,07,08,15,01,38,0,21,56,12,11,12,936,861
45.446585,9.163650,45.472807,9.200854,4.113349,2020,06,07,08,25,01,34,0,26,65,11,12,15,936,861
45.505704,9.167341,45.473606,9.161035,3.602653,2020,06,07,08,25,01,33,0,22,63,11,23,20,936,861
45.468764,9.181474,45.476141,9.205251,2.027286,2020,06,07,08,25,01,13,0,16,0,8,11,12,936,861
45.442602,9.229614,45.452671,9.201326,2.474408,2020,06,07,08,25,01,21,0,14,41,8,8,14,936,861
45.459514,9.230380,45.501827,9.161501,7.139330,2020,06,07,08,25,01,35,0,37,113,18,21,24,936,859
45.439474,9.220709,45.500739,9.153412,8.598833,2020,06,07,08,25,01,42,0,0,129,24,30,34,936,859
45.451721,9.158565,45.481692,9.170753,3.465343,2020,06,07,08,25,01,47,0,20,54,0,5,11,936,859
45.492733,9.175295,45.462424,9.212656,4.454421,2020,06,07,08,25,01,22,0,26,75,0,17,19,936,859
45.474436,9.174574,45.444841,9.193922,3.620128,2020,06,07,08,25,01,40,0,26,57,15,20,22,936,856
45.498382,9.218755,45.460328,9.189692,4.799694,2020,06,07,08,25,01,25,0,25,76,16,24,24,936,856
45.453585,9.189225,45.480625,9.192558,3.017779,2020,06,07,08,35,01,33,0,0,48,10,15,15,936,856
45.471094,9.197599,45.447832,9.163720,3.697467,2020,06,07,08,35,01,36,0,27,59,14,14,29,936,856
45.451256,9.183833,45.470916,9.205721,2.773512,2020,06,07,08,35,01,25,0,16,43,8,9,11,936,854
45.464685,9.173180,45.505736,9.152109,4.850999,2020,06,07,08,35,01,35,0,26,78,15,20,26,936,854
45.466116,9.189816,45.466132,9.152852,2.882478,2020,06,07,08,35,01,18,0,20,42,13,14,21,936,854
45.455619,9.196302,45.474267,9.175166,2.648759,2020,06,07,08,35,01,31,0,0,0,7,7,16,936,854
45.469491,9.200464,45.482509,9.226139,2.470298,2020,06,07,08,35,01,19,0,15,39,9,10,15,936,857
45.458510,9.205898,45.446046,9.174557,2.810100,2020,06,07,08,35,01,29,0,0,47,9,10,16,936,857
45.502575,9.199129,45.470095,9.205046,3.640773,2020,06,07,08,35,01,35,0,21,60,11,12,15,936,857
45.452956,9.199928,45.455972,9.228565,2.258629,2020,06,07,08,35,01,26,0,12,38,8,13,19,936,857
45.479804,9.165356,45.498436,9.189194,2.782908,2020,06,07,08,45,10,27,0,17,0,12,12,21,936,857
45.478432,9.161809,45.465945,9.186124,2.349924,2020,06,07,08,45,10,25,0,15,36,10,12,12,936,857
45.467463,9.195923,45.478890,9.170337,2.365209,2020,06,07,08,45,10,32,0,16,38,9,10,16,936,857
45.470618,9.159491,45.465827,9.222110,4.911863,2020,06,07,08,45,10,32,0,32,76,17,22,23,936,857
45.480072,9.195577,45.473672,9.167468,2.304180,2020,06,07,08,45,10,23,0,15,36,9,10,24,936,858
45.472575,9.164524,45.468947,9.204279,3.126004,2020,06,07,08,45,10,27,0,23,54,11,15,20,936,858
45.501028,9.192237,45.453066,9.162582,5.812505,2020,06,07,08,45,10,44,0,33,92,17,20,20,936,858
45.491923,9.195820,45.479571,9.214894,2.024128,2020,06,07,08,45,10,22,0,10,32,6,6,7,936,858
45.492421,9.163889,45.502045,9.188093,2.168779,2020,06,07,08,45,10,37,0,16,47,7,10,12,936,855
45.470100,9.188657,45.495849,9.145689,4.406494,2020,06,07,08,45,10,37,0,30,74,16,18,11,936,855
45.465461,9.157764,45.503181,9.165693,4.239374,2020,06,07,08,55,01,35,0,24,73,11,13,17,936,855
45.483429,9.157078,45.494213,9.204588,3.892649,2020,06,07,08,55,01,33,0,0,70,13,20,13,936,855
45.455654,9.197137,45.452721,9.161828,2.773244,2020,06,07,08,55,01,30,0,18,44,10,10,10,936,857
45.465069,9.161816,45.438952,9.227909,5.916894,2020,06,07,08,55,01,36,0,30,90,17,19,28,936,857
45.480626,9.185376,45.497862,9.161953,2.646951,2020,06,07,08,55,01,30,0,0,46,7,16,14,936,857
45.471604,9.200958,45.496091,9.168863,3.697717,2020,06,07,08,55,01,34,0,0,0,14,16,22,936,857
45.450844,9.185527,45.501327,9.222551,6.311937,2020,06,07,08,55,01,35,0,0,97,0,3,3,936,858
45.451735,9.201261,45.486632,9.217604,4.084095,2020,06,07,08,55,01,34,0,20,61,10,7,23,936,858
45.471064,9.165621,45.437925,9.198265,4.478823,2020,06,07,08,55,01,44,0,26,71,13,16,19,936,858
45.465590,9.176699,45.439214,9.223610,4.689299,2020,06,07,08,55,01,21,0,26,0,13,14,20,936,858
45.462513,9.192858,45.480789,9.152205,3.765276,2020,06,07,09,05,01,31,0,23,62,15,18,15,936,856
45.485720,9.174432,45.457444,9.150672,3.649246,2020,06,07,09,05,01,28,0,0,0,11,9,11,936,856
45.487422,9.195192,45.505439,9.181753,2.260599,2020,06,07,09,05,01,25,0,12,35,9,9,16,936,856
45.490651,9.174164,45.462715,9.224797,5.023188,2020,06,07,09,05,01,42,0,29,86,17,22,16,936,856
45.466183,9.202714,45.495149,9.209159,3.259675,2020,06,07,09,05,01,32,0,19,56,10,13,18,936,856
45.493060,9.150570,45.458088,9.179878,4.510229,2020,06,07,09,05,01,40,0,24,70,13,20,20,936,853
45.441618,9.206759,45.487824,9.165046,6.080829,2020,06,07,09,05,01,48,0,37,100,19,18,18,936,853
45.505255,9.204485,45.442710,9.160700,7.747114,2020,06,07,09,05,01,45,0,46,125,21,28,25,936,853
45.451483,9.219051,45.459988,9.162180,4.535343,2020,06,07,09,05,01,44,0,22,68,14,17,18,936,853
45.493806,9.198927,45.466037,9.168211,3.907410,2020,06,07,09,05,01,30,0,25,62,14,20,20,936,848
45.481588,9.161156,45.481128,9.190015,2.250418,2020,06,07,09,15,01,14,0,16,0,9,10,14,936,848
45.482239,9.148526,45.438413,9.146886,4.874673,2020,06,07,09,15,01,46,0,28,81,14,18,18,936,848
45.463542,9.224092,45.452106,9.165225,4.763997,2020,06,07,09,15,01,46,0,27,73,15,20,29,936,848
45.498068,9.171967,45.505954,9.146249,2.187644,2020,06,07,09,15,01,26,0,0,38,7,14,10,936,847
45.452523,9.214054,45.489160,9.227966,4.215612,2020,06,07,09,15,01,34,0,20,69,11,16,16,936,847
45.454589,9.196768,45.487889,9.207158,3.790208,2020,06,07,09,15,01,26,0,29,64,11,14,20,936,847
45.467361,9.164966,45.505438,9.210217,5.510677,2020,06,07,09,15,01,40,0,0,87,17,20,24,936,847
45.467734,9.180606,45.475288,9.209583,2.410498,2020,06,07,09,15,01,18,0,0,0,8,10,21,936,847
45.474047,9.188705,45.452191,9.168588,2.892555,2020,06,07,09,15,01,24,0,19,51,11,13,25,936,847
45.474417,9.163595,45.447805,9.215813,5.033849,2020,06,07,09,15,01,52,0,27,74,15,17,21,936,847
45.488953,9.200734,45.441477,9.192878,5.314266,2020,06,07,09,25,01,38,0,31,83,19,21,21,936,847
45.481034,9.185399,45.493366,9.214428,2.645878,2020,06,07,09,25,01,33,0,16,43,11,17,12,936,844
45.484239,9.157359,45.438891,9.229447,7.551826,2020,06,07,09,25,01,48,0,0,0,21,22,23,936,844
45.477542,9.197445,45.460954,9.148230,4.257826,2020,06,07,09,25,01,39,0,26,67,14,19,23,936,844
45.443672,9.204047,45.450753,9.165015,3.144912,2020,06,07,09,25,01,42,0,24,62,10,22,17,936,844
45.499892,9.192242,45.457209,9.159064,5.405043,2020,06,07,09,25,01,43,0,29,85,15,20,18,936,842
45.457245,9.215425,45.488666,9.186523,4.157430,2020,06,07,09,25,01,32,0,22,66,0,4,7,936,842
45.446181,9.163858,45.491683,9.190430,5.467192,2020,06,07,09,25,01,39,0,33,87,0,23,3,936,842
45.438364,9.172525,45.451970,9.209795,3.277468,2020,06,07,09,25,01,34,0,0,54,0,11,7,936,842
45.441277,9.204417,45.482943,9.167855,5.439960,2020,06,07,09,25,01,51,0,33,87,18,22,22,936,841
45.452335,9.184459,45.481553,9.179917,3.267987,2020,06,07,09,35,01,31,0,0,0,13,14,15,936,841
45.479458,9.209906,45.478518,9.155723,4.225556,2020,06,07,09,35,01,32,0,26,74,13,17,24,936,841
45.504774,9.197409,45.480997,9.187651,2.750984,2020,06,07,09,35,01,19,0,0,0,7,7,16,936,841
45.475083,9.199541,45.453112,9.191439,2.523328,2020,06,07,09,35,01,26,0,19,0,8,10,16,936,833
45.473089,9.165140,45.459351,9.190716,2.512186,2020,06,07,09,35,01,28,0,16,38,9,13,14,936,833
45.488826,9.206648,45.470125,9.169768,3.548347,2020,06,07,09,35,01,30,0,31,62,11,27,10,936,833
45.495525,9.181678,45.478562,9.199497,2.342389,2020,06,07,09,35,01,19,0,14,0,6,7,15,936,833
45.460173,9.218835,45.458520,9.176698,3.291403,2020,06,07,09,35,01,40,0,21,53,12,18,11,936,832
45.462435,9.219724,45.459391,9.185574,2.684707,2020,06,07,09,35,01,25,0,17,0,11,17,12,936,832
45.485687,9.203523,45.469655,9.186860,2.205756,2020,06,07,09,35,01,19,0,19,36,12,15,15,936,832
45.454800,9.223284,45.467940,9.173552,4.144524,2020,06,07,09,45,07,39,0,23,0,15,15,24,936,832
45.494674,9.188300,45.478197,9.171438,2.254823,2020,06,07,09,45,07,29,0,0,38,6,6,6,936,832
45.483124,9.176266,45.460735,9.204503,3.323368,2020,06,07,09,45,07,32,0,20,53,13,11,19,936,832
45.473347,9.205975,45.465703,9.162007,3.532229,2020,06,07,09,45,07,20,0,23,56,13,22,12,936,832
45.503826,9.219595,45.475151,9.167787,5.145280,2020,06,07,09,45,07,44,0,28,86,15,31,24,936,832
45.465985,9.202397,45.474443,9.163556,3.171280,2020,06,07,09,45,07,29,0,19,49,12,16,12,936,834
45.493424,9.165191,45.479234,9.196462,2.903717,2020,06,07,09,45,07,37,0,0,47,9,10,14,936,834
45.500087,9.190928,45.467032,9.196270,3.698889,2020,06,07,09,45,07,31,0,22,58,12,16,13,936,834
45.488225,9.159927,45.455868,9.185274,4.104865,2020,06,07,09,45,07,44,0,22,63,13,22,12,936,834
45.467412,9.228674,45.480881,9.175919,4.377437,2020,06,07,09,45,07,44,0,0,0,14,15,21,936,833
45.479252,9.160596,45.458377,9.161353,2.321833,2020,06,07,09,55,01,22,0,14,36,6,12,10,936,833
45.481895,9.181099,45.453574,9.184783,3.162076,2020,06,07,09,55,01,35,0,20,49,11,17,17,936,833
45.454685,9.161095,45.481599,9.197193,4.108376,2020,06,07,09,55,01,33,0,0,63,15,15,18,936,833
45.492733,9.153209,45.478680,9.175244,2.322083,2020,06,07,09,55,01,27,0,12,35,7,10,15,936,833
45.455662,9.196075,45.474724,9.185266,2.280955,2020,06,07,09,55,01,22,0,17,36,8,8,17,936,834
45.502353,9.223705,45.438517,9.187836,7.629067,2020,06,07,09,55,01,50,0,39,0,21,26,21,936,834
