Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.470746,9.170992,45.464291,9.197970,2.222776,2020,04,25,23,56,25,20,0,21,39,11,13,21,978,640
45.479676,9.199255,45.471288,9.161952,3.054311,2020,04,25,23,56,25,24,0,19,50,10,10,12,982,640
45.467905,9.167032,45.489238,9.163988,2.383850,2020,04,25,23,56,25,29,0,14,42,8,12,18,982,642
45.480765,9.222169,45.460605,9.186449,3.575231,2020,04,25,23,56,25,31,0,24,58,16,19,20,982,642
45.445378,9.169998,45.477637,9.187528,3.838567,2020,04,25,23,56,25,24,0,28,62,17,19,20,983,642
45.504658,9.147206,45.463291,9.172523,5.005124,2020,04,25,23,56,25,40,0,30,82,0,3,22,982,642
45.461057,9.200193,45.442704,9.193940,2.098140,2020,04,25,23,56,25,28,0,14,34,9,13,22,981,642
45.468744,9.159645,45.468390,9.205835,3.601987,2020,04,25,23,56,25,23,0,25,55,12,13,22,979,642
45.470657,9.176303,45.437836,9.185118,3.713556,2020,04,25,23,56,25,36,0,20,59,12,18,21,982,642
45.467735,9.157628,45.492834,9.221624,5.716674,2020,04,25,23,56,25,25,0,33,91,19,21,25,979,642
45.497154,9.205222,45.454622,9.189309,4.889156,2020,04,26,00,06,16,42,0,29,79,17,18,24,980,640
45.470074,9.222123,45.465739,9.164674,4.505627,2020,04,26,00,06,16,44,0,26,67,16,19,17,980,640
45.458574,9.189609,45.481327,9.205003,2.800218,2020,04,26,00,06,16,18,0,18,46,11,18,14,979,640
45.495918,9.164881,45.453035,9.171982,4.800179,2020,04,26,00,06,16,48,0,27,81,15,16,39,979,640
45.457379,9.226305,45.503498,9.197403,5.601153,2020,04,26,00,06,16,39,0,30,92,15,26,26,979,640
45.475769,9.198788,45.472785,9.161873,2.897301,2020,04,26,00,06,16,33,0,19,48,13,16,21,979,640
45.449609,9.178130,45.481481,9.189709,3.657058,2020,04,26,00,06,16,32,0,25,59,18,25,24,979,640
45.448783,9.152133,45.469256,9.185201,3.439929,2020,04,26,00,06,16,27,0,23,54,12,20,14,982,640
45.440258,9.223314,45.496316,9.180522,7.070041,2020,04,26,00,06,16,27,0,38,110,21,27,26,982,641
45.502995,9.185511,45.464810,9.147450,5.179787,2020,04,26,00,06,16,50,0,28,85,16,25,26,982,641
45.500130,9.191827,45.457295,9.177558,4.891000,2020,04,26,00,16,17,51,0,29,80,19,22,27,982,641
45.500358,9.194366,45.464942,9.200448,3.966332,2020,04,26,00,16,17,37,0,25,62,14,18,22,984,641
45.441673,9.171666,45.472482,9.220016,5.094627,2020,04,26,00,16,17,43,0,28,84,17,21,17,984,642
45.474926,9.178121,45.467927,9.149349,2.374591,2020,04,26,00,16,17,30,0,16,38,10,17,25,984,642
45.449174,9.213377,45.444039,9.155717,4.534016,2020,04,26,00,16,17,32,0,22,71,12,25,17,983,642
45.474197,9.226289,45.466829,9.159639,5.261183,2020,04,26,00,16,17,36,0,30,80,19,21,19,982,642
45.504209,9.198309,45.481086,9.181045,2.901885,2020,04,26,00,16,17,31,0,16,44,9,15,12,982,642
45.453342,9.205049,45.469894,9.221049,2.223531,2020,04,26,00,16,17,19,0,13,40,9,13,11,981,642
45.490150,9.204409,45.469316,9.186770,2.693951,2020,04,26,00,16,17,29,0,20,44,15,15,17,981,642
45.449705,9.216299,45.464614,9.195444,2.322435,2020,04,26,00,16,17,22,0,14,38,11,16,18,982,642
45.484625,9.228828,45.470650,9.210314,2.120859,2020,04,26,00,26,16,27,0,12,35,8,8,12,983,643
45.453264,9.209153,45.472467,9.191105,2.557334,2020,04,26,00,26,16,29,0,16,45,9,9,13,983,643
45.443917,9.190377,45.499262,9.146406,7.044437,2020,04,26,00,26,16,67,0,39,109,22,32,30,983,643
45.469058,9.185138,45.437539,9.178618,3.541290,2020,04,26,00,26,16,29,0,22,53,15,21,23,982,643
45.481579,9.221750,45.447195,9.180371,5.002905,2020,04,26,00,26,16,44,0,29,80,16,18,5,980,643
45.450611,9.219639,45.478440,9.204440,3.313534,2020,04,26,00,26,16,38,0,16,53,0,2,2,981,643
45.455769,9.168226,45.490796,9.225667,5.935244,2020,04,26,00,26,16,45,0,32,94,0,4,27,981,643
45.493199,9.166564,45.459328,9.209964,5.062935,2020,04,26,00,26,16,58,0,27,80,16,19,42,983,643
45.458277,9.200800,45.483792,9.160563,4.229903,2020,04,26,00,26,16,39,0,27,68,16,19,28,984,642
45.438824,9.149080,45.497893,9.174693,6.864817,2020,04,26,00,26,16,67,0,40,119,21,24,26,981,642
45.447663,9.162839,45.461373,9.191472,2.703954,2020,04,26,00,36,16,28,0,20,45,13,17,17,981,642
45.476919,9.188756,45.460290,9.206312,2.300602,2020,04,26,00,36,16,27,0,15,37,8,13,19,981,642
45.446224,9.222852,45.469714,9.195734,3.360787,2020,04,26,00,36,16,34,0,23,60,14,15,21,982,642
45.460487,9.213764,45.461246,9.186992,2.089598,2020,04,26,00,36,16,29,0,12,32,9,15,13,980,641
45.482593,9.219795,45.475482,9.177822,3.366500,2020,04,26,00,36,16,26,0,21,56,13,17,20,981,641
45.451897,9.153695,45.473757,9.177615,3.063916,2020,04,26,00,36,16,33,0,20,48,10,12,15,982,641
45.501858,9.155522,45.462856,9.166019,4.413150,2020,04,26,00,36,16,32,0,28,80,14,22,15,983,641
45.459213,9.212063,45.466755,9.180902,2.570716,2020,04,26,00,36,16,29,0,18,38,15,17,24,983,641
45.445493,9.185826,45.466569,9.194549,2.440193,2020,04,26,00,36,16,26,0,17,41,10,15,16,981,641
45.468076,9.201094,45.474136,9.161195,3.183208,2020,04,26,00,36,16,34,0,20,54,13,15,17,981,641
45.457355,9.200369,45.474809,9.146910,4.598368,2020,04,26,00,46,16,36,0,27,72,15,16,24,979,641
45.455000,9.175095,45.464461,9.150060,2.217828,2020,04,26,00,46,16,31,0,15,41,9,11,19,979,640
45.450720,9.204806,45.459916,9.161466,3.531592,2020,04,26,00,46,16,22,0,18,51,10,12,13,980,640
45.461040,9.204513,45.478487,9.163535,3.738069,2020,04,26,00,46,16,47,0,23,58,15,18,25,979,640
