Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.450741,9.201397,45.490418,9.160282,5.453509,2020,03,08,00,38,01,0,0,31,86,16,24,19,0,0
45.480918,9.202477,45.455857,9.191306,2.919503,2020,03,08,00,38,01,0,0,20,46,14,20,20,0,0
45.492621,9.203874,45.455709,9.179128,4.535132,2020,03,08,00,38,01,0,0,28,69,17,23,24,0,0
45.474344,9.160155,45.465748,9.186196,2.244254,2020,03,08,00,38,01,0,0,15,34,11,12,24,0,0
45.481079,9.185506,45.448698,9.154179,4.350991,2020,03,08,00,38,01,0,0,25,70,16,23,33,0,0
45.453093,9.180561,45.505706,9.154497,6.192880,2020,03,08,00,38,01,0,0,38,105,21,39,45,0,0
45.450941,9.189564,45.467201,9.174598,2.151981,2020,03,08,00,38,01,0,0,16,36,10,29,28,0,0
45.474630,9.204278,45.485804,9.228419,2.255170,2020,03,08,00,48,01,0,0,12,39,10,15,23,0,0
45.465375,9.151736,45.485148,9.152472,2.199300,2020,03,08,00,48,01,0,0,13,39,8,11,14,0,0
45.504711,9.152377,45.437115,9.219668,9.166259,2020,03,08,00,48,01,0,0,49,140,28,37,29,0,0
45.446715,9.168765,45.452103,9.193820,2.044145,2020,03,08,00,48,01,0,0,15,34,10,14,31,0,0
45.496807,9.222372,45.487838,9.184737,3.098320,2020,03,08,00,48,01,0,0,20,0,16,16,20,0,0
45.488375,9.145992,45.494969,9.193361,3.764285,2020,03,08,00,48,01,0,0,22,71,11,23,24,0,0
45.472291,9.202399,45.442699,9.180586,3.704117,2020,03,08,00,48,01,0,0,24,57,14,24,35,0,0
45.492260,9.193657,45.465809,9.203503,3.039600,2020,03,08,00,48,01,0,0,17,50,10,14,16,0,0
45.489623,9.157460,45.468101,9.156751,2.393660,2020,03,08,00,48,01,0,0,13,38,7,8,7,0,0
45.452978,9.194261,45.489865,9.198563,4.115144,2020,03,08,00,48,01,0,0,26,66,16,32,36,0,0
45.437891,9.183842,45.475998,9.185784,4.239808,2020,03,08,00,58,01,0,0,27,64,16,18,18,0,0
45.487364,9.149351,45.470112,9.175055,2.774083,2020,03,08,00,58,01,0,0,14,43,9,8,13,0,0
45.494715,9.164290,45.454707,9.174912,4.524909,2020,03,08,00,58,01,0,0,25,73,13,14,19,0,0
45.437384,9.213518,45.451117,9.172039,3.578006,2020,03,08,00,58,01,0,0,21,63,9,11,11,0,0
45.468032,9.200304,45.460400,9.162330,3.080527,2020,03,08,00,58,01,0,0,20,49,12,23,15,0,0
45.497540,9.168728,45.457896,9.192602,4.784872,2020,03,08,00,58,01,0,0,33,77,18,21,19,0,0
45.466888,9.166829,45.452013,9.229723,5.176438,2020,03,08,00,58,01,0,0,29,78,16,22,22,0,0
45.468574,9.174254,45.480264,9.152441,2.140565,2020,03,08,00,58,01,0,0,14,36,7,10,8,0,0
45.472570,9.175372,45.483269,9.147159,2.500693,2020,03,08,00,58,01,0,0,18,44,11,24,21,0,0
45.477964,9.167748,45.496800,9.207326,3.728881,2020,03,08,00,58,01,0,0,21,58,15,22,34,0,0
45.480639,9.170197,45.467575,9.204221,3.024491,2020,03,08,07,08,09,0,0,18,47,9,18,15,0,0
45.475952,9.195382,45.451891,9.220668,3.323519,2020,03,08,07,08,09,0,0,18,52,9,12,20,0,0
45.456530,9.222942,45.472461,9.200174,2.508022,2020,03,08,07,08,09,0,0,17,43,10,12,12,0,0
45.496163,9.167439,45.469002,9.221381,5.177284,2020,03,08,07,08,09,0,0,27,81,15,15,38,0,0
45.470616,9.151596,45.475703,9.208966,4.508812,2020,03,08,07,08,09,0,0,28,73,16,21,15,0,0
45.473126,9.160294,45.491073,9.182440,2.638711,2020,03,08,07,08,09,0,0,15,42,10,13,25,0,0
45.455839,9.199376,45.464365,9.174154,2.183564,2020,03,08,07,08,09,0,0,16,36,13,15,23,0,0
45.477285,9.171039,45.443383,9.208946,4.790544,2020,03,08,07,08,09,0,0,0,78,16,33,17,0,0
45.453265,9.168382,45.467213,9.185862,2.064858,2020,03,08,07,08,09,0,0,14,0,15,20,15,0,0
45.470290,9.198943,45.494128,9.178699,3.084807,2020,03,08,07,08,09,0,0,18,51,10,15,21,0,0
45.478202,9.185772,45.454038,9.157207,3.490079,2020,03,08,07,17,03,0,0,21,56,13,24,24,0,0
45.480397,9.204450,45.440536,9.196291,4.477571,2020,03,08,07,17,03,0,0,23,72,13,20,20,0,0
45.464889,9.202484,45.506334,9.203113,4.608513,2020,03,08,07,17,03,0,0,27,73,15,24,26,0,0
45.455068,9.185245,45.452019,9.151334,2.666631,2020,03,08,07,17,03,0,0,16,45,8,17,12,0,0
45.468736,9.190566,45.453443,9.154821,3.265353,2020,03,08,07,17,03,0,0,19,50,12,16,17,0,0
45.476868,9.191167,45.478321,9.221457,2.367074,2020,03,08,07,17,03,0,0,16,39,11,16,21,0,0
45.454815,9.196756,45.461783,9.226893,2.474831,2020,03,08,07,17,03,0,0,14,44,7,11,18,0,0
45.453493,9.192194,45.490049,9.178830,4.196090,2020,03,08,07,17,03,0,0,27,61,14,21,23,0,0
45.459872,9.198498,45.502755,9.190149,4.812363,2020,03,08,07,17,03,0,0,29,75,14,19,17,0,0
45.476995,9.189920,45.460770,9.227355,3.431550,2020,03,08,07,17,03,0,0,21,58,11,17,21,0,0
45.451113,9.174781,45.446158,9.147948,2.164400,2020,03,08,07,27,01,0,0,13,30,8,14,15,0,0
45.455484,9.181367,45.491252,9.210195,4.568269,2020,03,08,07,27,01,0,0,27,71,19,25,26,0,0
45.459030,9.163009,45.462442,9.206557,3.417351,2020,03,08,07,27,01,0,0,18,52,12,15,24,0,0
45.482612,9.196118,45.471361,9.172385,2.233565,2020,03,08,07,27,01,0,0,18,40,10,15,13,0,0
45.459477,9.162644,45.461373,9.192516,2.339193,2020,03,08,07,27,01,0,0,15,37,10,9,22,0,0
45.451135,9.195751,45.457022,9.160969,2.790755,2020,03,08,07,27,01,0,0,15,42,8,15,8,0,0
45.479747,9.229470,45.465661,9.197488,2.944742,2020,03,08,07,27,01,0,0,18,48,11,12,10,0,0
45.489029,9.226597,45.453971,9.200595,4.393820,2020,03,08,07,27,01,0,0,23,76,13,17,22,0,0
45.467158,9.207327,45.456150,9.170922,3.091710,2020,03,08,07,27,01,0,0,20,47,10,23,20,0,0
45.489925,9.207171,45.454243,9.197504,4.038433,2020,03,08,07,27,01,0,0,32,65,13,27,29,0,0
45.477962,9.186292,45.446699,9.159908,4.039436,2020,03,08,07,37,01,0,0,26,68,16,26,28,0,0
45.439396,9.167209,45.503033,9.185595,7.219544,2020,03,08,07,37,01,0,0,44,116,22,26,33,0,0
45.470472,9.202734,45.504324,9.196418,3.796053,2020,03,08,07,37,01,0,0,24,63,11,19,18,0,0
45.483492,9.170718,45.463540,9.222516,4.607900,2020,03,08,07,37,01,0,0,25,73,14,18,24,0,0
45.502413,9.177827,45.466460,9.214907,4.933181,2020,03,08,07,37,01,0,0,26,80,14,15,15,0,0
45.492715,9.207431,45.482327,9.156905,4.104429,2020,03,08,07,37,01,0,0,24,68,12,15,20,0,0
45.468613,9.178937,45.448612,9.171244,2.303416,2020,03,08,07,37,01,0,0,15,40,10,14,18,0,0
45.453346,9.174199,45.500314,9.214251,6.084747,2020,03,08,07,37,01,0,0,38,96,19,21,26,0,0
45.466430,9.202947,45.495630,9.180704,3.680798,2020,03,08,07,37,01,0,0,22,60,12,18,26,0,0
45.476705,9.175915,45.459221,9.154914,2.541866,2020,03,08,07,37,01,0,0,16,39,8,15,13,0,0
45.491904,9.187614,45.468999,9.163491,3.165915,2020,03,08,07,47,01,0,0,17,51,9,10,18,0,0
45.446001,9.154351,45.487391,9.210346,6.343961,2020,03,08,07,47,01,0,0,39,98,22,30,24,0,0
45.453198,9.158490,45.485255,9.176424,3.828914,2020,03,08,07,47,01,0,0,23,60,13,16,32,0,0
45.460466,9.173578,45.465373,9.225397,4.077777,2020,03,08,07,47,01,0,0,24,63,14,18,29,0,0
45.485036,9.194518,45.448548,9.206165,4.157502,2020,03,08,07,47,01,0,0,22,67,12,20,17,0,0
45.488731,9.148455,45.452948,9.170897,4.346512,2020,03,08,07,47,01,0,0,23,69,12,15,12,0,0
45.500704,9.201444,45.480708,9.163658,3.690260,2020,03,08,07,47,01,0,0,23,60,12,17,17,0,0
45.500427,9.176988,45.463979,9.204218,4.574952,2020,03,08,07,47,01,0,0,28,75,15,21,19,0,0
45.481294,9.180135,45.463968,9.196295,2.301944,2020,03,08,07,47,01,0,0,18,38,11,24,26,0,0
45.459735,9.177257,45.478553,9.190147,2.321261,2020,03,08,07,47,01,0,0,18,37,11,15,19,0,0
45.450541,9.180026,45.460600,9.222086,3.465906,2020,03,08,07,57,01,0,0,19,58,10,20,15,0,0
45.446989,9.222958,45.488879,9.193217,5.203164,2020,03,08,07,57,01,0,0,27,0,17,18,18,0,0
45.437837,9.191819,45.446822,9.154294,3.093234,2020,03,08,07,57,01,0,0,0,0,9,14,13,0,0
45.498102,9.191627,45.455600,9.159559,5.346404,2020,03,08,07,57,01,0,0,0,0,16,18,24,0,0
45.485667,9.187917,45.474984,9.160634,2.436213,2020,03,08,07,57,01,0,0,17,38,11,18,23,0,0
45.496360,9.215885,45.460712,9.186569,4.575442,2020,03,08,07,57,01,0,0,28,70,17,19,24,0,0
45.464660,9.155770,45.478968,9.174031,2.135028,2020,03,08,07,57,01,0,0,12,34,6,8,12,0,0
45.442522,9.229044,45.452847,9.205535,2.163556,2020,03,08,07,57,01,0,0,12,40,7,10,12,0,0
45.468598,9.216794,45.481119,9.191878,2.390017,2020,03,08,07,57,01,0,0,13,40,7,14,19,0,0
45.493842,9.172442,45.475404,9.164867,2.133464,2020,03,08,07,57,01,0,0,17,49,9,13,15,0,0
45.467501,9.195326,45.491048,9.167454,3.402451,2020,03,08,08,07,01,0,0,21,54,10,15,19,0,0
45.462724,9.178240,45.481626,9.220773,3.926277,2020,03,08,08,07,01,0,0,28,63,16,20,24,0,0
45.471858,9.174880,45.451790,9.176833,2.236545,2020,03,08,08,07,01,0,0,15,38,6,17,20,0,0
45.461105,9.165462,45.464370,9.202596,2.918575,2020,03,08,08,07,01,0,0,19,48,10,14,27,0,0
45.478495,9.157535,45.500840,9.222759,5.658695,2020,03,08,08,07,01,0,0,33,91,17,29,33,0,0
45.465152,9.169392,45.490032,9.167446,2.770554,2020,03,08,08,07,01,0,0,17,47,9,11,7,0,0
45.463636,9.185285,45.501524,9.180723,4.227736,2020,03,08,08,07,01,0,0,28,63,16,18,20,0,0
45.466326,9.168372,45.489407,9.222586,4.944873,2020,03,08,08,07,01,0,0,30,0,15,19,33,0,0
45.480558,9.172194,45.459761,9.225849,4.780275,2020,03,08,08,07,01,0,0,28,80,16,17,22,0,0
45.465298,9.173030,45.504855,9.157709,4.557600,2020,03,08,08,07,01,0,0,29,83,15,22,29,0,0
45.465570,9.172549,45.437253,9.164198,3.215230,2020,03,08,08,17,05,0,0,22,54,11,16,31,0,0
45.456599,9.193834,45.504307,9.181401,5.392462,2020,03,08,08,17,05,0,0,30,84,17,21,27,0,0
45.450825,9.200768,45.437540,9.166719,3.039304,2020,03,08,08,17,05,0,0,16,50,8,15,10,0,0
45.479068,9.187745,45.486507,9.216154,2.364117,2020,03,08,08,17,05,0,0,16,39,10,14,11,0,0
45.478427,9.174764,45.444566,9.175811,3.765876,2020,03,08,08,17,05,0,0,23,62,13,17,19,0,0
45.469223,9.202785,45.490900,9.152187,4.622761,2020,03,08,08,17,05,0,0,24,70,12,18,31,0,0
45.493980,9.182855,45.481711,9.159468,2.276937,2020,03,08,08,17,05,0,0,14,42,8,17,14,0,0
45.476538,9.193299,45.494872,9.160032,3.298605,2020,03,08,08,17,05,0,0,0,0,10,11,9,0,0
45.465454,9.186150,45.505343,9.202390,4.612380,2020,03,08,08,17,05,0,0,30,69,18,20,16,0,0
45.472711,9.171823,45.469745,9.229723,4.526702,2020,03,08,08,17,05,0,0,29,72,14,23,25,0,0
45.452985,9.179542,45.482835,9.202870,3.784819,2020,03,08,08,27,01,0,0,23,58,12,14,16,0,0
45.469967,9.176928,45.442352,9.146433,3.883935,2020,03,08,08,27,01,0,0,21,60,11,18,21,0,0
45.470142,9.176844,45.493387,9.169911,2.640510,2020,03,08,08,27,01,0,0,15,40,10,17,17,0,0
45.453972,9.172926,45.465023,9.148600,2.260340,2020,03,08,08,27,01,0,0,14,36,10,15,20,0,0
45.480870,9.174267,45.447724,9.211658,4.699482,2020,03,08,08,27,01,0,0,29,72,18,20,21,0,0
45.478934,9.201303,45.454415,9.163037,4.041857,2020,03,08,08,27,01,0,0,24,64,14,22,21,0,0
45.477463,9.166646,45.441816,9.223192,5.929422,2020,03,08,08,27,01,0,0,32,87,18,26,23,0,0
45.453908,9.205465,45.446393,9.153375,4.148194,2020,03,08,08,27,01,0,0,22,62,12,21,20,0,0
45.466764,9.160807,45.465125,9.218796,4.525707,2020,03,08,08,27,01,0,0,28,65,16,24,30,0,0
45.459150,9.192098,45.499185,9.197737,4.473131,2020,03,08,08,27,01,0,0,0,70,15,20,21,0,0
45.476675,9.164306,45.452402,9.202814,4.037559,2020,03,08,08,37,01,0,0,24,60,12,25,21,0,0
45.457555,9.199676,45.471565,9.182698,2.044405,2020,03,08,08,37,01,0,0,0,0,9,7,8,0,0
45.461636,9.176917,45.480286,9.178042,2.075540,2020,03,08,08,37,01,0,0,0,0,10,12,13,0,0
45.460965,9.170355,45.454579,9.197936,2.265266,2020,03,08,08,37,01,0,0,0,0,8,7,6,0,0
45.459533,9.191141,45.446964,9.147563,3.675112,2020,03,08,08,37,01,0,0,24,58,15,20,21,0,0
45.471144,9.193781,45.472887,9.167358,2.069363,2020,03,08,08,37,01,0,0,16,34,10,8,17,0,0
45.459256,9.162630,45.446354,9.204486,3.566013,2020,03,08,08,37,01,0,0,19,54,10,13,21,0,0
45.476291,9.187274,45.440688,9.212935,4.435820,2020,03,08,08,37,01,0,0,0,0,16,15,15,0,0
45.473735,9.166877,45.490524,9.145735,2.490253,2020,03,08,08,37,01,0,0,15,39,7,18,20,0,0
45.462039,9.171801,45.473375,9.221418,4.069194,2020,03,08,08,37,01,0,0,0,0,15,14,30,0,0
45.448083,9.207855,45.486227,9.153953,5.971190,2020,03,08,08,47,01,0,0,33,89,18,24,20,0,0
45.452918,9.206933,45.491623,9.225062,4.529796,2020,03,08,08,47,01,0,0,23,0,13,13,25,0,0
45.503732,9.163926,45.447054,9.211777,7.323551,2020,03,08,08,47,01,0,0,40,114,21,23,24,0,0
45.437608,9.153279,45.476062,9.151765,4.277314,2020,03,08,08,47,01,0,0,23,66,12,13,13,0,0
45.450514,9.218336,45.477514,9.164199,5.180376,2020,03,08,08,47,01,0,0,31,81,18,21,24,0,0
45.443961,9.180309,45.504775,9.187314,6.783905,2020,03,08,08,47,01,0,0,41,103,20,23,28,0,0
45.490608,9.200417,45.437196,9.186457,6.037814,2020,03,08,08,47,01,0,0,35,94,19,24,27,0,0
45.499532,9.207534,45.478961,9.165704,3.982854,2020,03,08,08,47,01,0,0,22,66,12,12,18,0,0
45.487436,9.228746,45.459585,9.190869,4.279218,2020,03,08,08,47,01,0,0,24,68,14,18,14,0,0
45.482290,9.149617,45.444418,9.216582,6.708502,2020,03,08,08,47,01,0,0,37,101,19,24,25,0,0
45.481846,9.162247,45.480799,9.225738,4.951105,2020,03,08,08,57,02,0,0,28,79,18,21,24,0,0
45.464747,9.186161,45.470110,9.153632,2.605724,2020,03,08,08,57,02,0,0,14,39,8,10,15,0,0
45.474073,9.204358,45.463814,9.147976,4.542057,2020,03,08,08,57,02,0,0,27,71,15,28,25,0,0
45.451655,9.186662,45.472249,9.173900,2.496779,2020,03,08,08,57,02,0,0,17,39,10,14,22,0,0
45.450768,9.186700,45.465625,9.161288,2.580104,2020,03,08,08,57,02,0,0,14,40,9,11,8,0,0
45.476379,9.169638,45.461919,9.218820,4.158432,2020,03,08,08,57,02,0,0,26,65,15,19,13,0,0
45.455431,9.193724,45.486112,9.153593,4.629200,2020,03,08,08,57,02,0,0,28,72,16,24,16,0,0
45.467112,9.160328,45.491674,9.185799,3.376668,2020,03,08,08,57,02,0,0,19,51,11,19,13,0,0
45.456545,9.165717,45.481460,9.173425,2.834740,2020,03,08,08,57,02,0,0,17,46,11,11,10,0,0
45.468998,9.160751,45.490170,9.217396,5.004427,2020,03,08,08,57,02,0,0,0,0,16,17,17,0,0
45.455727,9.171908,45.478627,9.176600,2.572394,2020,03,08,09,07,01,0,0,0,0,11,11,15,0,0
45.453073,9.190688,45.481535,9.164536,3.764832,2020,03,08,09,07,01,0,0,24,59,12,18,26,0,0
45.485072,9.217686,45.469642,9.172690,3.905173,2020,03,08,09,07,01,0,0,24,66,18,23,28,0,0
45.479055,9.154842,45.472364,9.200157,3.610573,2020,03,08,09,07,01,0,0,26,62,13,14,34,0,0
45.490093,9.218057,45.463164,9.203696,3.196724,2020,03,08,09,07,01,0,0,17,50,12,12,21,0,0
45.458090,9.172720,45.449239,9.215942,3.511936,2020,03,08,09,07,01,0,0,18,52,10,15,25,0,0
45.453599,9.176308,45.487602,9.193255,4.005057,2020,03,08,09,07,01,0,0,30,65,14,25,19,0,0
45.469975,9.200083,45.442598,9.214617,3.248252,2020,03,08,09,07,01,0,0,0,54,10,14,20,0,0
45.472357,9.186645,45.454109,9.159867,2.911645,2020,03,08,09,07,01,0,0,0,0,9,12,7,0,0
45.471901,9.206389,45.505306,9.169493,4.697602,2020,03,08,09,07,01,0,0,26,77,12,25,18,0,0
45.446784,9.208658,45.455448,9.149159,4.739935,2020,03,08,09,17,06,0,0,26,77,10,21,19,0,0
45.505367,9.179821,45.471380,9.164535,3.962400,2020,03,08,09,17,06,0,0,21,65,11,13,15,0,0
45.473668,9.213271,45.496844,9.211996,2.578846,2020,03,08,09,17,06,0,0,16,43,8,21,16,0,0
45.479102,9.212526,45.498298,9.182985,3.139760,2020,03,08,09,17,06,0,0,17,47,8,14,19,0,0
45.499618,9.149436,45.472549,9.212331,5.752986,2020,03,08,09,17,06,0,0,28,90,16,19,18,0,0
45.437351,9.215092,45.502456,9.199877,7.335572,2020,03,08,09,17,06,0,0,37,120,20,26,21,0,0
45.444169,9.222279,45.486340,9.195757,5.124850,2020,03,08,09,17,06,0,0,28,89,16,20,17,0,0
45.485781,9.152741,45.463401,9.184657,3.519186,2020,03,08,09,17,06,0,0,19,54,11,13,15,0,0
45.464201,9.171950,45.466442,9.203147,2.445525,2020,03,08,09,17,06,0,0,18,39,10,16,33,0,0
45.459029,9.196170,45.445774,9.221746,2.480291,2020,03,08,09,17,06,0,0,16,44,10,18,21,0,0
45.457690,9.168236,45.469875,9.190517,2.203343,2020,03,08,09,27,01,0,0,16,0,8,15,29,0,0
45.460945,9.169412,45.454459,9.205244,2.886174,2020,03,08,09,27,01,0,0,18,46,9,11,28,0,0
45.492513,9.167733,45.479102,9.204927,3.260382,2020,03,08,09,27,01,0,0,20,53,10,11,10,0,0
45.467906,9.223689,45.475131,9.166335,4.543658,2020,03,08,09,27,01,0,0,25,71,16,20,22,0,0
45.464766,9.215604,45.478673,9.167471,4.059142,2020,03,08,09,27,01,0,0,0,68,14,23,22,0,0
45.452438,9.212131,45.489822,9.227040,4.316211,2020,03,08,09,27,01,0,0,21,70,12,16,26,0,0
45.456158,9.182320,45.473563,9.148799,3.252455,2020,03,08,09,27,01,0,0,19,51,11,9,21,0,0
45.461632,9.167708,45.444884,9.190041,2.549932,2020,03,08,09,27,01,0,0,17,40,9,13,27,0,0
45.442177,9.198777,45.470177,9.172308,3.735583,2020,03,08,09,27,01,0,0,0,61,12,14,15,0,0
45.499740,9.163823,45.481091,9.190177,2.918821,2020,03,08,09,27,01,0,0,19,50,10,13,9,0,0
45.454271,9.154122,45.447328,9.185420,2.560454,2020,03,08,09,37,01,0,0,16,46,8,8,17,0,0
45.494375,9.157187,45.440580,9.222171,7.839384,2020,03,08,09,37,01,0,0,40,120,22,23,24,0,0
45.500366,9.216557,45.486920,9.192312,2.409611,2020,03,08,09,37,01,0,0,12,38,9,15,16,0,0
45.458872,9.178343,45.478288,9.188868,2.309595,2020,03,08,09,37,01,0,0,21,39,12,20,18,0,0
45.466878,9.171525,45.456876,9.219549,3.906856,2020,03,08,09,37,01,0,0,24,61,15,21,33,0,0
45.505585,9.227040,45.465203,9.180661,5.764715,2020,03,08,09,37,01,0,0,33,86,23,26,26,0,0
45.456520,9.201714,45.482570,9.156259,4.577378,2020,03,08,09,37,01,0,0,26,72,15,19,32,0,0
45.472416,9.198934,45.492717,9.152472,4.267868,2020,03,08,09,37,01,0,0,26,68,12,23,28,0,0
45.463941,9.180818,45.458631,9.224190,3.433611,2020,03,08,09,37,01,0,0,20,53,15,17,25,0,0
45.467811,9.162060,45.461055,9.220586,4.625441,2020,03,08,09,37,01,0,0,27,72,18,23,20,0,0
45.480875,9.181875,45.439653,9.208517,5.032418,2020,03,08,09,47,01,0,0,31,79,14,23,27,0,0
45.456115,9.160817,45.497936,9.196170,5.405584,2020,03,08,09,47,01,0,0,30,84,18,19,21,0,0
45.467534,9.191177,45.444364,9.222343,3.542011,2020,03,08,09,47,01,0,0,22,59,15,21,21,0,0
45.466373,9.189385,45.449889,9.156273,3.166772,2020,03,08,09,47,01,0,0,21,49,17,18,18,0,0
45.473681,9.161948,45.441448,9.147158,3.765030,2020,03,08,09,47,01,0,0,0,61,13,10,12,0,0
45.461940,9.201929,45.501450,9.209785,4.435586,2020,03,08,09,47,01,0,0,24,73,12,12,25,0,0
45.460710,9.171297,45.488320,9.188248,3.342353,2020,03,08,09,47,01,0,0,23,54,13,17,29,0,0
45.467640,9.206711,45.495317,9.208841,3.081871,2020,03,08,09,47,01,0,0,18,51,10,16,13,0,0
45.473200,9.183325,45.440610,9.168888,3.794579,2020,03,08,09,47,01,0,0,25,62,16,19,18,0,0
45.464162,9.175636,45.497681,9.229725,5.627750,2020,03,08,09,47,01,0,0,32,89,19,20,31,0,0
45.475147,9.175585,45.484887,9.223200,3.866886,2020,03,08,09,57,01,0,0,24,62,13,25,18,0,0
45.471208,9.177060,45.490672,9.175160,2.169257,2020,03,08,09,57,01,0,0,14,35,10,16,15,0,0
45.471472,9.184085,45.444123,9.230285,4.714929,2020,03,08,09,57,01,0,0,31,73,18,20,21,0,0
45.461226,9.193942,45.438107,9.221031,3.327591,2020,03,08,09,57,01,0,0,20,53,12,14,20,0,0
45.454508,9.179785,45.489028,9.202273,4.219819,2020,03,08,09,57,01,0,0,29,64,15,23,31,0,0
45.495180,9.157311,45.456200,9.178950,4.650963,2020,03,08,09,57,01,0,0,0,75,14,15,15,0,0
