Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.454229,9.196439,45.465534,9.173636,2.177778,2020,04,05,13,23,17,19,0,15,35,9,13,20,1541,639
45.453842,9.177807,45.478016,9.205350,3.440634,2020,04,05,13,23,17,39,0,21,54,12,15,17,1540,639
45.481347,9.185301,45.462160,9.181868,2.150122,2020,04,05,13,23,17,27,0,14,35,12,13,17,1539,639
45.480410,9.156086,45.443347,9.212829,6.046909,2020,04,05,13,23,17,48,0,33,92,17,24,31,1540,637
45.437297,9.162693,45.460193,9.185031,3.085009,2020,04,05,13,23,17,29,0,19,51,11,17,13,1539,637
45.484319,9.167891,45.465708,9.187114,2.555106,2020,04,05,13,23,17,28,0,18,41,11,13,11,1541,637
45.456621,9.203718,45.478392,9.230227,3.183220,2020,04,05,13,23,17,28,0,19,52,10,17,18,1542,637
45.465077,9.205137,45.486556,9.216935,2.559264,2020,04,05,13,23,17,20,0,14,40,9,12,7,1542,637
45.457859,9.188821,45.477681,9.193858,2.238725,2020,04,05,13,23,17,16,0,17,36,0,8,11,1542,637
45.438445,9.227340,45.482611,9.200878,5.326812,2020,04,05,13,23,17,38,0,27,88,0,2,20,1544,637
45.489090,9.211385,45.471148,9.202257,2.118088,2020,04,05,13,33,16,15,0,13,34,6,7,8,1543,637
45.452273,9.175376,45.461578,9.199114,2.120883,2020,04,05,13,33,16,28,0,15,33,7,13,16,1543,638
45.475911,9.211987,45.460619,9.170761,3.636676,2020,04,05,13,33,16,30,0,24,58,15,20,21,1543,638
45.493734,9.166118,45.476322,9.183898,2.381031,2020,04,05,13,33,16,33,0,15,38,8,12,12,1544,638
45.496423,9.213612,45.461786,9.179381,4.685562,2020,04,05,13,33,16,34,0,29,71,18,19,22,1544,638
45.505760,9.224836,45.456589,9.201139,5.770991,2020,04,05,13,33,16,29,0,28,90,16,20,18,1546,637
45.487065,9.227117,45.469181,9.160608,5.553527,2020,04,05,13,33,16,32,0,31,88,17,25,21,1548,637
45.490161,9.228432,45.453154,9.165552,6.400810,2020,04,05,13,33,16,46,0,37,100,23,23,31,1549,637
45.440313,9.156159,45.467803,9.199223,4.541462,2020,04,05,13,33,16,43,0,26,70,14,15,17,1549,637
45.468925,9.217585,45.474472,9.172309,3.583776,2020,04,05,13,33,16,31,0,21,59,14,16,23,1550,637
45.444198,9.230289,45.473525,9.199045,4.070737,2020,04,05,13,43,16,37,0,25,65,12,13,15,1550,637
45.490073,9.209271,45.468049,9.202342,2.507715,2020,04,05,13,43,16,35,0,16,43,9,9,10,1550,637
45.486583,9.160834,45.458384,9.173287,3.282341,2020,04,05,13,43,16,38,0,19,53,10,12,13,1549,637
45.449122,9.165819,45.459750,9.190420,2.253500,2020,04,05,13,43,16,25,0,16,36,8,20,12,1546,643
45.444095,9.204370,45.461143,9.162382,3.784047,2020,04,05,13,43,16,40,0,21,64,10,15,27,1546,643
45.495829,9.204273,45.481796,9.171296,3.007034,2020,04,05,13,43,16,32,0,17,51,8,17,14,1547,643
45.462831,9.204128,45.467564,9.162775,3.267447,2020,04,05,13,43,16,28,0,21,49,13,16,17,1546,643
45.475016,9.164436,45.462185,9.188221,2.339929,2020,04,05,13,43,16,18,0,15,36,12,16,20,1545,641
45.470792,9.218305,45.483138,9.188594,2.692642,2020,04,05,13,43,16,22,0,14,44,8,8,19,1545,641
45.453004,9.165587,45.447909,9.213109,3.749867,2020,04,05,13,43,16,45,0,22,58,11,20,14,1544,641
45.459778,9.166092,45.480432,9.182410,2.625444,2020,04,05,13,53,24,21,0,19,42,9,12,23,1544,641
45.472739,9.177899,45.454325,9.199738,2.663189,2020,04,05,13,53,24,33,0,18,39,8,15,21,1544,641
45.465894,9.160379,45.502768,9.152730,4.143137,2020,04,05,13,53,24,42,0,23,69,12,13,17,1543,639
45.465760,9.205225,45.475518,9.167929,3.103940,2020,04,05,13,53,24,31,0,18,49,10,12,19,1544,639
45.455630,9.179490,45.474115,9.195216,2.393399,2020,04,05,13,53,24,21,0,18,35,8,10,14,1542,639
45.451369,9.186734,45.478869,9.185019,3.060637,2020,04,05,13,53,24,28,0,21,44,12,18,17,1544,638
45.457763,9.186774,45.475170,9.202405,2.287315,2020,04,05,13,53,24,25,0,16,36,9,13,15,1544,638
45.482004,9.206129,45.472163,9.147113,4.729532,2020,04,05,13,53,24,30,0,28,77,15,1,4,1547,638
45.504181,9.159865,45.472135,9.160585,3.563623,2020,04,05,13,53,24,23,0,20,60,0,2,5,1548,638
45.446744,9.147681,45.443911,9.183952,2.846961,2020,04,05,13,53,24,26,0,19,54,8,3,28,1548,638
45.477655,9.193065,45.454244,9.188237,2.630145,2020,04,05,14,03,15,25,0,22,41,11,13,14,1547,637
45.479141,9.174779,45.458679,9.192706,2.670291,2020,04,05,14,03,15,28,0,20,43,13,17,20,1545,637
45.472923,9.179671,45.452019,9.167549,2.509198,2020,04,05,14,03,15,22,0,15,41,9,13,23,1545,637
45.452627,9.182980,45.496029,9.218142,5.550222,2020,04,05,14,03,15,37,0,28,86,16,19,19,1545,637
45.472416,9.181251,45.493955,9.230188,4.504411,2020,04,05,14,03,15,35,0,27,74,16,18,32,1547,640
45.458365,9.199135,45.460168,9.162738,2.845678,2020,04,05,14,03,15,34,0,19,46,12,11,12,1547,640
45.459512,9.178345,45.480889,9.175162,2.389823,2020,04,05,14,03,15,28,0,17,40,9,11,16,1544,640
45.461843,9.176734,45.459293,9.204335,2.171150,2020,04,05,14,03,15,32,0,20,40,8,12,14,1545,638
45.460725,9.174613,45.468638,9.200076,2.171870,2020,04,05,14,03,15,18,0,14,36,6,13,15,1545,638
45.479934,9.170963,45.467432,9.210830,3.405106,2020,04,05,14,03,15,41,0,20,55,11,12,15,1543,638
45.488872,9.198067,45.471186,9.184094,2.248069,2020,04,05,14,13,16,20,0,14,35,11,16,17,1545,638
45.470237,9.197425,45.456772,9.180045,2.019537,2020,04,05,14,13,16,13,0,19,32,10,15,22,1545,634
45.498697,9.182944,45.463760,9.166301,4.095585,2020,04,05,14,13,16,38,0,26,67,13,17,20,1545,634
45.450468,9.200825,45.452734,9.173169,2.171853,2020,04,05,14,13,16,18,0,13,32,8,13,13,1545,634
45.447761,9.152403,45.463552,9.177331,2.619728,2020,04,05,14,13,16,26,0,17,43,8,19,14,1548,634
45.458118,9.192012,45.502792,9.199127,4.998158,2020,04,05,14,13,16,25,0,29,77,16,17,28,1549,633
45.446519,9.150164,45.478402,9.164538,3.718064,2020,04,05,14,13,16,47,0,21,57,12,18,21,1549,633
45.465908,9.222076,45.476899,9.151305,5.651957,2020,04,05,14,13,16,39,0,32,89,19,21,29,1549,633
45.488659,9.201541,45.448241,9.201717,4.494081,2020,04,05,14,13,16,25,0,23,71,14,15,14,1549,633
45.460801,9.178506,45.457563,9.228268,3.897617,2020,04,05,14,13,16,41,0,22,60,13,16,15,1546,631
45.492535,9.167149,45.479649,9.191729,2.392545,2020,04,05,14,23,16,27,0,15,38,7,11,15,1546,631
45.477592,9.171705,45.505333,9.177123,3.113286,2020,04,05,14,23,16,47,0,22,56,11,14,13,1545,631
45.469396,9.211479,45.456588,9.153316,4.754153,2020,04,05,14,23,16,43,0,28,72,18,21,24,1544,631
45.491005,9.195795,45.460472,9.178513,3.652570,2020,04,05,14,23,16,29,0,23,56,14,15,26,1541,633
45.505783,9.189152,45.455384,9.171388,5.772434,2020,04,05,14,23,16,36,0,31,89,17,19,21,1538,633
45.464235,9.200846,45.440157,9.194308,2.725359,2020,04,05,14,23,16,36,0,19,49,11,15,16,1539,633
45.469741,9.163754,45.437949,9.181532,3.797179,2020,04,05,14,23,16,40,0,21,60,12,15,19,1540,633
45.506299,9.159241,45.476244,9.215074,5.486997,2020,04,05,14,23,16,31,0,29,82,15,16,8,1540,631
45.457353,9.186328,45.464127,9.154175,2.618230,2020,04,05,14,23,16,34,0,18,43,0,4,8,1539,631
45.450986,9.199545,45.446615,9.152708,3.685687,2020,04,05,14,23,16,32,0,21,52,10,13,14,1537,631
45.485142,9.212947,45.438413,9.195301,5.374933,2020,04,05,14,33,16,38,0,28,90,0,17,20,1536,631
45.460879,9.178531,45.497129,9.187720,4.093793,2020,04,05,14,33,16,28,0,27,65,16,17,20,1536,631
45.475430,9.192656,45.482015,9.155597,2.980571,2020,04,05,14,33,16,27,0,19,49,11,13,19,1535,636
45.471207,9.222463,45.473915,9.160937,4.806731,2020,04,05,14,33,16,47,0,27,77,17,19,25,1535,636
45.482910,9.181005,45.443492,9.157434,4.752731,2020,04,05,14,33,16,35,0,27,76,14,20,22,1534,636
45.460751,9.164698,45.496112,9.146288,4.185567,2020,04,05,14,33,16,42,0,24,65,13,14,29,1534,636
45.493093,9.220544,45.496869,9.187817,2.585089,2020,04,05,14,33,16,34,0,16,41,10,11,16,1535,635
45.496537,9.188363,45.479032,9.152440,3.410223,2020,04,05,14,33,16,24,0,23,62,11,13,14,1532,635
45.482331,9.192265,45.498964,9.170484,2.510522,2020,04,05,14,33,16,29,0,14,44,8,12,18,1533,635
45.482373,9.205374,45.440589,9.201727,4.654643,2020,04,05,14,33,16,41,0,24,73,15,16,21,1537,635
45.462115,9.198432,45.496438,9.149261,5.409276,2020,04,05,14,43,16,41,0,29,84,18,19,20,1538,637
45.474190,9.182413,45.452349,9.205405,3.018692,2020,04,05,14,43,16,26,0,23,46,12,13,21,1539,637
45.463985,9.197346,45.465219,9.152911,3.467880,2020,04,05,14,43,16,22,0,22,53,15,16,23,1540,637
45.450116,9.222960,45.470923,9.195905,3.131195,2020,04,05,14,43,16,30,0,18,49,14,19,19,1537,637
45.487787,9.189327,45.452754,9.190484,3.896349,2020,04,05,14,43,16,34,0,27,62,15,15,29,1537,641
45.443817,9.223870,45.472225,9.161006,5.832278,2020,04,05,14,43,16,39,0,32,89,18,19,28,1537,641
45.506426,9.207070,45.469844,9.182325,4.501714,2020,04,05,14,43,16,29,0,27,71,16,18,16,1535,641
45.487673,9.185283,45.453252,9.171817,3.968678,2020,04,05,14,43,16,25,0,25,65,18,18,26,1533,641
45.489101,9.153068,45.455031,9.203371,5.452954,2020,04,05,14,43,16,47,0,30,83,17,21,28,1535,639
45.457417,9.189801,45.479056,9.174418,2.688469,2020,04,05,14,43,16,31,0,20,44,11,22,26,1536,639
45.505978,9.220574,45.506022,9.170235,3.922695,2020,04,05,14,53,22,51,0,27,75,14,20,18,1536,639
45.504650,9.150278,45.449408,9.181943,6.619906,2020,04,05,14,53,22,42,0,37,105,19,26,32,1538,639
45.460205,9.225065,45.472688,9.170700,4.460825,2020,04,05,14,53,22,41,0,27,70,17,23,28,1539,637
45.461758,9.174156,45.481537,9.182661,2.297030,2020,04,05,14,53,22,19,0,20,40,13,17,19,1539,637
45.493384,9.167608,45.447444,9.217892,6.439369,2020,04,05,14,53,22,53,0,36,99,20,25,25,1541,637
45.480576,9.195328,45.462745,9.183014,2.202883,2020,04,05,14,53,22,21,0,18,36,13,14,16,1539,637
45.483849,9.212444,45.465177,9.180167,3.262459,2020,04,05,14,53,22,26,0,21,52,16,19,22,1540,636
45.462239,9.185112,45.504800,9.179972,4.749273,2020,04,05,14,53,22,20,0,29,71,17,3,6,1539,636
45.463929,9.167910,45.481151,9.154628,2.177012,2020,04,05,14,53,22,32,0,14,35,0,4,13,1538,636
45.457271,9.180343,45.504807,9.178248,5.288031,2020,04,05,14,53,22,33,0,34,79,18,22,24,1540,636
45.474159,9.178792,45.496405,9.207246,3.322397,2020,04,05,15,03,16,31,0,20,51,12,17,26,1542,632
45.477584,9.190619,45.452876,9.214168,3.304520,2020,04,05,15,03,16,32,0,19,55,11,12,20,1542,632
45.468469,9.172084,45.462770,9.225474,4.211372,2020,04,05,15,03,16,38,0,25,63,16,19,24,1543,632
45.469342,9.183047,45.442915,9.216901,3.950454,2020,04,05,15,03,16,21,0,24,57,14,17,23,1543,632
45.495110,9.172381,45.487375,9.215974,3.505052,2020,04,05,15,03,16,26,0,18,57,10,10,16,1544,633
45.470436,9.218371,45.452357,9.190891,2.938319,2020,04,05,15,03,16,33,0,17,47,12,10,21,1543,633
45.453064,9.201830,45.493464,9.221649,4.750427,2020,04,05,15,03,16,31,0,23,73,14,16,24,1542,633
45.490863,9.208419,45.454606,9.166233,5.203050,2020,04,05,15,03,16,37,0,40,80,17,38,37,1542,633
45.451800,9.224121,45.469560,9.184512,3.666290,2020,04,05,15,03,16,31,0,20,55,14,17,17,1542,634
45.438067,9.157342,45.488441,9.164363,5.627762,2020,04,05,15,03,16,49,0,30,88,17,19,18,1543,634
45.466404,9.162538,45.477641,9.203520,3.431052,2020,04,05,15,13,16,25,0,23,55,13,14,21,1544,634
45.480789,9.187708,45.450789,9.172337,3.544512,2020,04,05,15,13,16,20,0,23,58,17,19,22,1544,634
45.458121,9.165372,45.490062,9.229319,6.121491,2020,04,05,15,13,16,39,0,34,100,21,26,29,1543,633
45.455801,9.227519,45.475659,9.152609,6.244938,2020,04,05,15,13,16,47,0,35,94,22,26,27,1542,633
45.476249,9.192291,45.454877,9.182991,2.484545,2020,04,05,15,13,16,24,0,19,39,12,15,19,1540,633
45.439255,9.159042,45.501982,9.186044,7.285456,2020,04,05,15,13,16,53,0,41,112,19,26,26,1542,633
45.449537,9.199362,45.472893,9.222573,3.165568,2020,04,05,15,13,16,25,0,18,53,12,12,16,1543,634
45.465687,9.163116,45.466235,9.219994,4.435816,2020,04,05,15,13,16,35,0,27,66,16,18,30,1542,634
45.442595,9.196004,45.472695,9.197337,3.348421,2020,04,05,15,13,16,32,0,20,53,11,11,24,1539,634
45.489042,9.198456,45.458992,9.161294,4.422613,2020,04,05,15,13,16,36,0,27,72,17,22,23,1541,634
45.473134,9.198762,45.475725,9.167208,2.477050,2020,04,05,15,23,17,29,0,16,40,8,10,18,1540,635
45.464926,9.167283,45.498677,9.171432,3.766673,2020,04,05,15,23,17,33,0,26,71,13,15,24,1541,635
45.486934,9.170623,45.490634,9.206407,2.819514,2020,04,05,15,23,17,19,0,18,51,10,10,24,1541,635
45.439380,9.149342,45.496840,9.150975,6.390222,2020,04,05,15,23,17,66,0,35,106,17,19,17,1542,635
45.482019,9.164921,45.438942,9.145877,5.014699,2020,04,05,15,23,17,52,0,28,81,17,20,24,1542,635
45.472608,9.147710,45.504096,9.224864,6.959019,2020,04,05,15,23,17,36,0,37,107,21,23,29,1544,635
45.440073,9.211208,45.501597,9.228691,6.975335,2020,04,05,15,23,17,49,0,34,109,15,16,22,1545,635
45.496643,9.204993,45.465108,9.213385,3.566878,2020,04,05,15,23,17,41,0,19,58,12,16,6,1545,632
45.467962,9.177154,45.474818,9.148626,2.351423,2020,04,05,15,23,17,13,0,13,38,0,3,13,1545,632
45.469911,9.224360,45.474265,9.177201,3.708834,2020,04,05,15,23,17,40,0,21,56,12,11,23,1544,632
45.454933,9.166400,45.479388,9.149456,3.023162,2020,04,05,15,33,16,24,0,15,48,13,16,14,1545,632
45.468526,9.201832,45.505109,9.162858,5.076990,2020,04,05,15,33,16,35,0,28,83,15,18,27,1543,632
45.450615,9.174751,45.470191,9.195091,2.693344,2020,04,05,15,33,16,30,0,22,43,19,21,21,1542,634
45.485945,9.160393,45.456467,9.190613,4.036758,2020,04,05,15,33,16,39,0,23,64,12,14,17,1545,634
45.487021,9.156331,45.480653,9.194164,3.033118,2020,04,05,15,33,16,33,0,17,46,11,12,18,1546,634
45.497093,9.202593,45.454296,9.184681,4.959279,2020,04,05,15,33,16,40,0,32,75,20,22,28,1547,634
45.456307,9.186851,45.470614,9.163985,2.389640,2020,04,05,15,33,16,33,0,17,39,9,14,18,1544,635
45.474778,9.161379,45.472827,9.201757,3.155740,2020,04,05,15,33,16,29,0,23,52,11,12,20,1547,635
45.479309,9.168171,45.456032,9.171260,2.599345,2020,04,05,15,33,16,22,0,15,42,8,10,13,1548,635
45.477499,9.172257,45.443021,9.215106,5.085635,2020,04,05,15,33,16,42,0,32,77,18,20,21,1549,635
45.475168,9.218859,45.481121,9.173322,3.611426,2020,04,05,15,43,16,37,0,20,56,12,13,13,1549,637
45.476056,9.198952,45.458482,9.175635,2.669136,2020,04,05,15,43,16,25,0,22,42,15,18,17,1550,637
45.455946,9.205175,45.475518,9.162088,4.003161,2020,04,05,15,43,16,35,0,25,66,15,17,21,1551,637
45.495713,9.171485,45.454556,9.163642,4.616905,2020,04,05,15,43,16,37,0,29,82,14,15,17,1547,637
45.475492,9.224192,45.466466,9.192748,2.649263,2020,04,05,15,43,16,29,0,15,42,12,13,15,1548,635
45.491235,9.195783,45.458825,9.192036,3.615477,2020,04,05,15,43,16,21,0,23,56,15,16,26,1547,635
45.442978,9.221311,45.497920,9.185332,6.722363,2020,04,05,15,43,16,26,0,37,107,17,22,28,1549,635
45.459178,9.156337,45.501342,9.202184,5.895311,2020,04,05,15,43,16,46,0,33,93,19,23,25,1548,635
45.501870,9.167351,45.482301,9.220326,4.667340,2020,04,05,15,43,16,32,0,25,75,13,14,20,1548,636
45.437732,9.158304,45.505100,9.149209,7.524114,2020,04,05,15,43,16,50,0,38,122,19,23,21,1548,636
45.496773,9.203190,45.468283,9.166338,4.276505,2020,04,05,15,53,22,35,0,27,71,14,18,19,1540,636
45.473191,9.171405,45.504530,9.169347,3.488261,2020,04,05,15,53,22,33,0,24,67,12,15,21,1542,636
45.479321,9.169547,45.505938,9.183915,3.164334,2020,04,05,15,53,22,48,0,23,55,11,12,15,1540,638
45.465751,9.199926,45.443651,9.151942,4.477187,2020,04,05,15,53,22,39,0,27,70,16,20,22,1536,638
45.452965,9.197306,45.477660,9.222753,3.387834,2020,04,05,15,53,22,35,0,19,57,14,18,21,1534,638
45.453814,9.186809,45.462431,9.151005,2.952217,2020,04,05,15,53,22,41,0,16,46,9,13,12,1546,638
45.460274,9.187495,45.497757,9.163987,4.552895,2020,04,05,15,53,22,43,0,31,80,20,22,27,1547,635
45.479353,9.171460,45.446852,9.159589,3.730466,2020,04,05,15,53,22,48,0,23,65,13,16,7,1548,635
45.469579,9.159751,45.450494,9.147731,2.319888,2020,04,05,15,53,22,29,0,13,38,0,3,4,1548,635
45.478192,9.204135,45.490327,9.224654,2.092653,2020,04,05,15,53,22,25,0,11,31,9,9,16,1548,635
45.485129,9.148754,45.490440,9.184716,2.864788,2020,04,05,16,03,16,29,0,18,55,10,12,19,1548,631
45.503643,9.164851,45.450088,9.161561,5.960280,2020,04,05,16,03,16,42,0,36,109,17,19,18,1547,631
45.440984,9.204013,45.486000,9.155322,6.282623,2020,04,05,16,03,16,60,0,35,96,20,29,25,1547,631
45.439544,9.161817,45.498871,9.195392,7.097085,2020,04,05,16,03,16,43,0,41,112,22,27,27,1548,631
45.459972,9.150895,45.486323,9.154107,2.940641,2020,04,05,16,03,16,31,0,15,49,9,9,18,1548,630
45.443789,9.227839,45.484823,9.154361,7.324640,2020,04,05,16,03,16,55,0,41,116,22,23,30,1550,630
45.441774,9.158276,45.461946,9.172430,2.499906,2020,04,05,16,03,16,20,0,19,40,12,14,20,1549,630
45.445830,9.177201,45.499444,9.167145,6.012661,2020,04,05,16,03,16,49,0,38,102,17,20,27,1548,630
45.454754,9.167400,45.442889,9.218505,4.199053,2020,04,05,16,03,16,32,0,23,63,15,17,18,1548,630
45.449175,9.191213,45.496374,9.228998,6.018447,2020,04,05,16,03,16,53,0,30,91,18,21,26,1549,629
45.468112,9.172114,45.485776,9.224297,4.517751,2020,04,05,16,13,17,27,0,28,74,15,18,23,1550,629
45.466375,9.195344,45.465879,9.160146,2.745318,2020,04,05,16,13,17,19,0,17,42,15,22,25,1549,629
45.475101,9.190580,45.456272,9.199135,2.197311,2020,04,05,16,13,17,18,0,18,35,10,12,20,1549,629
45.504441,9.156159,45.454115,9.178824,5.868093,2020,04,05,16,13,17,48,0,34,99,19,29,25,1548,634
45.500007,9.147350,45.465922,9.168741,4.140551,2020,04,05,16,13,17,37,0,24,67,13,14,16,1547,634
45.503791,9.187015,45.458519,9.188950,5.036034,2020,04,05,16,13,17,32,0,33,78,23,24,32,1549,634
45.451815,9.206408,45.474881,9.194871,2.717932,2020,04,05,16,13,17,12,0,17,44,10,12,21,1550,634
45.472230,9.226877,45.458213,9.196076,2.863265,2020,04,05,16,13,17,37,0,18,50,15,16,25,1549,637
45.503392,9.153164,45.480930,9.164556,2.650689,2020,04,05,16,13,17,19,0,14,44,8,10,14,1549,637
45.488191,9.214201,45.466671,9.202875,2.550536,2020,04,05,16,13,17,21,0,14,43,9,9,9,1548,637
45.458431,9.180604,45.479295,9.185184,2.347188,2020,04,05,16,23,16,22,0,20,36,12,13,16,1548,637
45.439134,9.224979,45.455779,9.165303,5.009529,2020,04,05,16,23,16,32,0,25,75,15,17,23,1546,637
45.501508,9.176262,45.480196,9.167331,2.469809,2020,04,05,16,23,16,33,0,17,50,9,13,14,1547,637
45.449465,9.147600,45.468503,9.174683,2.990388,2020,04,05,16,23,16,32,0,19,49,12,14,16,1546,637
45.464462,9.228745,45.498861,9.165360,6.248762,2020,04,05,16,23,16,46,0,34,100,18,22,21,1547,637
45.456416,9.183512,45.456630,9.211063,2.148943,2020,04,05,16,23,16,24,0,12,33,7,8,14,1547,637
45.467382,9.150315,45.453948,9.188557,3.335576,2020,04,05,16,23,16,35,0,19,52,13,13,18,1547,637
45.497435,9.210376,45.472115,9.151322,5.396172,2020,04,05,16,23,16,41,0,30,86,17,19,7,1543,637
45.445203,9.196563,45.492742,9.204457,5.321562,2020,04,05,16,23,16,38,0,29,83,0,8,16,1545,637
45.457777,9.225106,45.438879,9.174293,4.486210,2020,04,05,16,23,16,35,0,22,75,11,15,22,1545,637
45.472061,9.191002,45.450681,9.191932,2.378339,2020,04,05,16,33,16,25,0,21,39,12,15,27,1544,637
45.442659,9.162102,45.482797,9.170948,4.515930,2020,04,05,16,33,16,35,0,27,76,18,27,21,1546,637
45.477447,9.187982,45.502589,9.153053,3.902269,2020,04,05,16,33,16,31,0,21,66,12,15,15,1544,637
45.505358,9.201983,45.471669,9.153351,5.329357,2020,04,05,16,33,16,35,0,30,86,15,15,18,1543,640
45.502157,9.148438,45.502396,9.187179,3.019228,2020,04,05,16,33,16,40,0,20,50,10,13,16,1542,640
45.438753,9.155748,45.496522,9.174890,6.594465,2020,04,05,16,33,16,46,0,38,113,17,19,18,1541,640
45.457899,9.186368,45.506351,9.201124,5.508806,2020,04,05,16,33,16,28,0,33,83,18,23,24,1542,640
45.446576,9.225535,45.504347,9.187894,7.062205,2020,04,05,16,33,16,53,0,39,117,20,21,25,1541,640
45.439582,9.225652,45.499336,9.188029,7.262891,2020,04,05,16,33,16,37,0,38,117,19,21,26,1544,640
45.489450,9.227110,45.482443,9.199252,2.307151,2020,04,05,16,33,16,31,0,16,40,11,11,15,1545,640
45.494458,9.200180,45.458346,9.188553,4.116337,2020,04,05,16,43,17,26,0,31,66,18,20,20,1544,637
45.441978,9.169687,45.464153,9.189260,2.900008,2020,04,05,16,43,17,30,0,25,51,15,16,27,1543,637
45.480228,9.158028,45.466903,9.184298,2.527964,2020,04,05,16,43,17,21,0,16,40,10,16,23,1545,637
45.443716,9.229560,45.451292,9.194304,2.876311,2020,04,05,16,43,17,30,0,16,44,9,11,15,1547,637
45.470214,9.187452,45.494643,9.169653,3.050145,2020,04,05,16,43,17,32,0,22,51,14,18,28,1547,638
45.471882,9.193490,45.457668,9.163833,2.801166,2020,04,05,16,43,17,29,0,20,42,11,13,26,1546,638
45.465487,9.200383,45.492929,9.201461,3.052422,2020,04,05,16,43,17,29,0,18,51,9,15,17,1548,638
45.477938,9.204012,45.499355,9.181201,2.971948,2020,04,05,16,43,17,22,0,19,46,11,13,17,1550,638
45.466996,9.174925,45.448436,9.173231,2.067903,2020,04,05,16,43,17,21,0,14,34,9,16,14,1552,639
45.478161,9.165830,45.444941,9.170043,3.708302,2020,04,05,16,43,17,37,0,23,63,13,14,14,1552,639
45.488982,9.213555,45.480415,9.170468,3.491306,2020,04,05,16,53,27,27,0,20,54,12,13,16,1553,639
45.454732,9.152539,45.450656,9.188522,2.843003,2020,04,05,16,53,27,28,0,17,49,9,15,13,1554,639
